planet_name,host_star_name,_habitability_prob,_predicted_habitable,_habitability_rank,habitable_binary
TOI-6109 c,TOI-6109,5.799088e-06,0,5222,0
TOI-6130 b,TOI-6130,5.799088e-06,0,5223,0
K2-58 c,K2-58,5.799088e-06,0,4223,0
TOI-622 b,TOI-622,5.799088e-06,0,5224,0
K2-58 b,K2-58,5.799088e-06,0,4222,0
HATS-13 b,HATS-13,5.799088e-06,0,3850,0
HAT-P-5 b,HAT-P-5,5.799088e-06,0,3830,0
K2-55 b,K2-55,5.799088e-06,0,4220,0
HAT-P-51 b,HAT-P-51,5.799088e-06,0,3831,0
CoRoT-23 b,CoRoT-23,5.799088e-06,0,3736,0
HAT-P-52 b,HAT-P-52,5.799088e-06,0,3832,0
CoRoT-25 b,CoRoT-25,5.799088e-06,0,3739,0
TOI-5800 b,TOI-5800,5.799088e-06,0,5213,0
CoRoT-8 b,CoRoT-8,5.799088e-06,0,3751,0
CoRoT-26 b,CoRoT-26,5.799088e-06,0,3740,0
CoRoT-7 d,CoRoT-7,5.799088e-06,0,3750,0
CoRoT-7 c,CoRoT-7,5.799088e-06,0,3749,0
CoRoT-7 b,CoRoT-7,5.799088e-06,0,3748,0
TOI-5616 b,TOI-5616,5.799088e-06,0,5207,0
WASP-34 b,WASP-34,5.799088e-06,0,5358,0
TOI-564 b,TOI-564,5.799088e-06,0,5208,0
WASP-33 b,WASP-33,5.799088e-06,0,5357,0
TOI-5704 b,TOI-5704,5.799088e-06,0,5209,0
CoRoT-4 b,CoRoT-4,5.799088e-06,0,3747,0
K2-71 b,K2-71,5.799088e-06,0,4231,0
K2-70 b,K2-70,5.799088e-06,0,4230,0
TOI-5726.01,TOI-5726,5.799088e-06,0,5210,0
CoRoT-32 b,CoRoT-32,5.799088e-06,0,3746,0
K2-69 b,K2-69,5.799088e-06,0,4229,0
TOI-5736 b,TOI-5736,5.799088e-06,0,5211,0
TOI-5786 b,TOI-5786,5.799088e-06,0,5212,0
CoRoT-31 b,CoRoT-31,5.799088e-06,0,3745,0
OGLE-2015-BLG-1609L b,OGLE-2015-BLG-1609L,5.799088e-06,0,4903,0
CoRoT-30 b,CoRoT-30,5.799088e-06,0,3744,0
K2-66 b,K2-66,5.799088e-06,0,4228,0
WASP-32 b,WASP-32,5.799088e-06,0,5356,0
CoRoT-3 b,CoRoT-3,5.799088e-06,0,3743,0
CoRoT-29 b,CoRoT-29,5.799088e-06,0,3742,0
CoRoT-28 b,CoRoT-28,5.799088e-06,0,3741,0
K2-64 b,K2-64,5.799088e-06,0,4227,0
Kepler-1217 b,Kepler-1217,5.799088e-06,0,4327,0
HATS-26 b,HATS-26,5.799088e-06,0,3858,0
HATS-14 b,HATS-14,5.799088e-06,0,3851,0
K2-348 c,K2-348,5.799088e-06,0,4173,0
TOI-763 b,TOI-763,5.799088e-06,0,5239,0
WASP-193 b,WASP-193,5.799088e-06,0,5345,0
TOI-763 c,TOI-763,5.799088e-06,0,5240,0
K2-352 c,K2-352,5.799088e-06,0,4176,0
Kepler-1286 b,Kepler-1286,5.799088e-06,0,4340,0
K2-351 b,K2-351,5.799088e-06,0,4175,0
HD 10180 c,HD 10180,5.799088e-06,0,3911,0
Kepler-1292 b,Kepler-1292,5.799088e-06,0,4341,0
WASP-192 b,WASP-192,5.799088e-06,0,5344,0
WASP-190 b,WASP-190,5.799088e-06,0,5343,0
K2-35 c,K2-35,5.799088e-06,0,4174,0
K2-348 b,K2-348,5.799088e-06,0,4172,0
Kepler-880 b,Kepler-880,5.799088e-06,0,4842,0
HD 102195 b,HD 102195,5.799088e-06,0,3912,0
K2-345 b,K2-345,5.799088e-06,0,4171,0
Kepler-1302 b,Kepler-1302,5.799088e-06,0,4342,0
K2-342 b,K2-342,5.799088e-06,0,4170,0
K2-34 b,K2-34,5.799088e-06,0,4169,0
Kepler-864 b,Kepler-864,5.799088e-06,0,4841,0
Kepler-862 b,Kepler-862,5.799088e-06,0,4840,0
Kepler-861 b,Kepler-861,5.799088e-06,0,4839,0
Kepler-860 b,Kepler-860,5.799088e-06,0,4838,0
K2-335 b,K2-335,5.799088e-06,0,4168,0
K2-334 b,K2-334,5.799088e-06,0,4167,0
HATS-9 b,HATS-9,5.799088e-06,0,3910,0
K2-352 d,K2-352,5.799088e-06,0,4177,0
Kepler-856 b,Kepler-856,5.799088e-06,0,4837,0
HATS-7 b,HATS-7,5.799088e-06,0,3902,0
Kepler-904 b,Kepler-904,5.799088e-06,0,4846,0
WASP-194 b,WASP-194,5.799088e-06,0,5346,0
K2-366 b,K2-366,5.799088e-06,0,4182,0
HATS-65 b,HATS-65,5.799088e-06,0,3897,0
K2-360 c,EPIC 201595106,5.799088e-06,0,4181,0
K2-36 c,K2-36,5.799088e-06,0,4180,0
K2-358 b,K2-358,5.799088e-06,0,4179,0
HATS-66 b,HATS-66,5.799088e-06,0,3898,0
HATS-67 b,HATS-67,5.799088e-06,0,3899,0
HATS-68 b,HATS-68,5.799088e-06,0,3900,0
HATS-69 b,HATS-69,5.799088e-06,0,3901,0
HATS-70 b,HATS-70,5.799088e-06,0,3903,0
Kepler-881 b,Kepler-881,5.799088e-06,0,4843,0
HATS-72 b,HATS-72,5.799088e-06,0,3904,0
Kepler-894 b,Kepler-894,5.799088e-06,0,4845,0
Kepler-893 b,Kepler-893,5.799088e-06,0,4844,0
K2-353 b,K2-353,5.799088e-06,0,4178,0
HATS-74 A b,HATS-74 A,5.799088e-06,0,3905,0
Kepler-1281 b,Kepler-1281,5.799088e-06,0,4338,0
HATS-75 b,HATS-75,5.799088e-06,0,3906,0
HATS-76 b,HATS-76,5.799088e-06,0,3907,0
Kepler-1282 b,Kepler-1282,5.799088e-06,0,4339,0
HATS-77 b,HATS-77,5.799088e-06,0,3908,0
HATS-8 b,HATS-8,5.799088e-06,0,3909,0
HD 102956 b,HD 102956,5.799088e-06,0,3913,0
K2-333 b,K2-333,5.799088e-06,0,4166,0
HATS-15 b,HATS-15,5.799088e-06,0,3852,0
Kepler-134 c,Kepler-134,5.799088e-06,0,4353,0
K2-318 b,K2-318,5.799088e-06,0,4157,0
Kepler-1330 b,Kepler-1330,5.799088e-06,0,4350,0
Kepler-272 d,Kepler-272,5.799088e-06,0,4569,0
Kepler-1335 b,Kepler-1335,5.799088e-06,0,4351,0
K2-30 b,K2-30,5.799088e-06,0,4155,0
Kepler-824 b,Kepler-824,5.799088e-06,0,4827,0
Kepler-823 b,Kepler-823,5.799088e-06,0,4826,0
TOI-778 b,TOI-778,5.799088e-06,0,5241,0
HD 108147 b,HD 108147,5.799088e-06,0,3918,0
Kepler-134 b,Kepler-134,5.799088e-06,0,4352,0
Kepler-82 e,Kepler-82,5.799088e-06,0,4825,0
K2-295 b,K2-295,5.799088e-06,0,4154,0
Kepler-1329 b,Kepler-1329,5.799088e-06,0,4348,0
Kepler-1342 b,Kepler-1342,5.799088e-06,0,4354,0
Kepler-818 b,Kepler-818,5.799088e-06,0,4824,0
K2-294 b,K2-294,5.799088e-06,0,4153,0
Kepler-816 b,Kepler-816,5.799088e-06,0,4823,0
Kepler-815 b,Kepler-815,5.799088e-06,0,4822,0
K2-293 b,K2-293,5.799088e-06,0,4152,0
Kepler-135 b,Kepler-135,5.799088e-06,0,4355,0
WASP-189 b,WASP-189,5.799088e-06,0,5341,0
Kepler-810 b,Kepler-810,5.799088e-06,0,4821,0
K2-290 b,K2-290,5.799088e-06,0,4151,0
Kepler-81 c,Kepler-81,5.799088e-06,0,4820,0
Kepler-133 b,Kepler-133,5.799088e-06,0,4349,0
K2-32 b,K2-32,5.799088e-06,0,4158,0
K2-331 b,K2-331,5.799088e-06,0,4165,0
Kepler-845 b,Kepler-845,5.799088e-06,0,4832,0
K2-330 b,K2-330,5.799088e-06,0,4164,0
Kepler-851 b,Kepler-851,5.799088e-06,0,4836,0
K2-329 b,K2-329,5.799088e-06,0,4163,0
HD 103720 b,HD 103720,5.799088e-06,0,3914,0
Kepler-1315 c,Kepler-1315,5.799088e-06,0,4343,0
Kepler-85 c,Kepler-85,5.799088e-06,0,4835,0
Kepler-85 b,Kepler-85,5.799088e-06,0,4834,0
K2-326 b,K2-326,5.799088e-06,0,4162,0
Kepler-848 b,Kepler-848,5.799088e-06,0,4833,0
K2-324 b,K2-324,5.799088e-06,0,4161,0
HD 103774 b,HD 103774,5.799088e-06,0,3915,0
Kepler-132 b,Kepler-132,5.799088e-06,0,4344,0
Kepler-830 b,Kepler-830,5.799088e-06,0,4828,0
K2-322 b,K2-322,5.799088e-06,0,4160,0
Kepler-1320 b,Kepler-1320,5.799088e-06,0,4345,0
HD 104067 c,HD 104067,5.799088e-06,0,3916,0
Kepler-1321 c,Kepler-1321,5.799088e-06,0,4346,0
Kepler-84 c,Kepler-84,5.799088e-06,0,4831,0
K2-321 b,K2-321,5.799088e-06,0,4159,0
WASP-19 b,WASP-19,5.799088e-06,0,5342,0
Kepler-835 b,Kepler-835,5.799088e-06,0,4830,0
Kepler-1324 b,Kepler-1324,5.799088e-06,0,4347,0
HD 105618 b,HD 105618,5.799088e-06,0,3917,0
Kepler-832 b,Kepler-832,5.799088e-06,0,4829,0
K2-368 b,K2-368,5.799088e-06,0,4183,0
HATS-64 b,HATS-64,5.799088e-06,0,3896,0
K2-37 b,K2-37,5.799088e-06,0,4184,0
HATS-36 b,HATS-36,5.799088e-06,0,3868,0
Kepler-975 b,Kepler-975,5.799088e-06,0,4864,0
WASP-23 b,WASP-23,5.799088e-06,0,5351,0
HATS-31 b,HATS-31,5.799088e-06,0,3863,0
Kepler-972 b,Kepler-972,5.799088e-06,0,4863,0
HATS-32 b,HATS-32,5.799088e-06,0,3864,0
Kepler-970 b,Kepler-970,5.799088e-06,0,4862,0
HATS-33 b,HATS-33,5.799088e-06,0,3865,0
HATS-34 b,HATS-34,5.799088e-06,0,3866,0
CoRoT-12 b,CoRoT-12,5.799088e-06,0,3726,0
K2-389 b,K2-389,5.799088e-06,0,4196,0
HATS-35 b,HATS-35,5.799088e-06,0,3867,0
HATS-37 A b,HATS-37 A,5.799088e-06,0,3869,0
HATS-30 b,HATS-30,5.799088e-06,0,3862,0
Kepler-1239 b,Kepler-1239,5.799088e-06,0,4331,0
HATS-39 b,HATS-39,5.799088e-06,0,3870,0
WASP-22 b,WASP-22,5.799088e-06,0,5350,0
Kepler-964 b,Kepler-964,5.799088e-06,0,4861,0
CoRoT-11 b,CoRoT-11,5.799088e-06,0,3725,0
K2-388 b,K2-388,5.799088e-06,0,4195,0
HATS-4 b,HATS-4,5.799088e-06,0,3871,0
Kepler-960 b,Kepler-960,5.799088e-06,0,4860,0
Kepler-958 b,Kepler-958,5.799088e-06,0,4859,0
HATS-40 b,HATS-40,5.799088e-06,0,3872,0
Kepler-956 b,Kepler-956,5.799088e-06,0,4858,0
Kepler-975 c,Kepler-975,5.799088e-06,0,4865,0
Kepler-1234 b,Kepler-1234,5.799088e-06,0,4330,0
TOI-7510 b,TOI-7510,5.799088e-06,0,5238,0
WASP-37 b,WASP-37,5.799088e-06,0,5359,0
Kepler-122 b,Kepler-122,5.799088e-06,0,4328,0
HATS-18 b,HATS-18,5.799088e-06,0,3853,0
L 168-9 b,L 168-9,5.799088e-06,0,4871,0
K2-397 b,K2-397,5.799088e-06,0,4203,0
Kepler-1221 b,Kepler-1221,5.799088e-06,0,4329,0
WASP-24 b,WASP-24,5.799088e-06,0,5352,0
Kepler-996 b,Kepler-996,5.799088e-06,0,4870,0
HATS-2 b,HATS-2,5.799088e-06,0,3854,0
HATS-22 b,HATS-22,5.799088e-06,0,3855,0
HATS-23 b,HATS-23,5.799088e-06,0,3856,0
HATS-25 b,HATS-25,5.799088e-06,0,3857,0
Kepler-990 b,Kepler-990,5.799088e-06,0,4869,0
HATS-29 b,HATS-29,5.799088e-06,0,3861,0
Kepler-99 b,Kepler-99,5.799088e-06,0,4868,0
Kepler-989 b,Kepler-989,5.799088e-06,0,4867,0
K2-395 c,K2-395,5.799088e-06,0,4202,0
K2-395 b,K2-395,5.799088e-06,0,4201,0
K2-394 b,K2-394,5.799088e-06,0,4200,0
HATS-27 b,HATS-27,5.799088e-06,0,3859,0
K2-393 b,K2-393,5.799088e-06,0,4199,0
K2-390 b,K2-390,5.799088e-06,0,4198,0
HATS-28 b,HATS-28,5.799088e-06,0,3860,0
Kepler-98 b,Kepler-98,5.799088e-06,0,4866,0
K2-39 b,K2-39,5.799088e-06,0,4197,0
K2-386 b,K2-386,5.799088e-06,0,4194,0
TOI-733 b,TOI-733,5.799088e-06,0,5237,0
Kepler-1242 b,Kepler-1242,5.799088e-06,0,4332,0
K2-371 b,K2-371,5.799088e-06,0,4186,0
HATS-54 b,HATS-54,5.799088e-06,0,3886,0
Kepler-929 b,Kepler-929,5.799088e-06,0,4855,0
Kepler-928 b,Kepler-928,5.799088e-06,0,4854,0
Kepler-927 b,Kepler-927,5.799088e-06,0,4853,0
HATS-55 b,HATS-55,5.799088e-06,0,3887,0
HATS-56 b,HATS-56,5.799088e-06,0,3888,0
HATS-57 b,HATS-57,5.799088e-06,0,3889,0
Kepler-923 b,Kepler-923,5.799088e-06,0,4852,0
K2-372 b,K2-372,5.799088e-06,0,4187,0
HATS-58 A b,HATS-58 A,5.799088e-06,0,3890,0
Kepler-920 b,Kepler-920,5.799088e-06,0,4851,0
HATS-59 b,HATS-59,5.799088e-06,0,3891,0
WASP-20 b,WASP-20,5.799088e-06,0,5349,0
Kepler-92 b,Kepler-92,5.799088e-06,0,4850,0
Kepler-918 b,Kepler-918,5.799088e-06,0,4849,0
K2-370 b,K2-370,5.799088e-06,0,4185,0
HATS-60 b,HATS-60,5.799088e-06,0,3892,0
Kepler-1267 b,Kepler-1267,5.799088e-06,0,4337,0
HATS-61 b,HATS-61,5.799088e-06,0,3893,0
Kepler-913 b,Kepler-913,5.799088e-06,0,4848,0
HATS-62 b,HATS-62,5.799088e-06,0,3894,0
HATS-63 b,HATS-63,5.799088e-06,0,3895,0
CoRoT-10 b,CoRoT-10,5.799088e-06,0,3724,0
Kepler-91 b,Kepler-91,5.799088e-06,0,4847,0
HATS-53 b,HATS-53,5.799088e-06,0,3885,0
HATS-52 b,HATS-52,5.799088e-06,0,3884,0
HATS-51 b,HATS-51,5.799088e-06,0,3883,0
K2-373 b,K2-373,5.799088e-06,0,4188,0
Kepler-1247 b,Kepler-1247,5.799088e-06,0,4333,0
Kepler-95 b,Kepler-95,5.799088e-06,0,4857,0
HATS-41 b,HATS-41,5.799088e-06,0,3873,0
Kepler-949 b,Kepler-949,5.799088e-06,0,4856,0
K2-380 b,K2-380,5.799088e-06,0,4193,0
HATS-42 b,HATS-42,5.799088e-06,0,3874,0
HATS-43 b,HATS-43,5.799088e-06,0,3875,0
HATS-44 b,HATS-44,5.799088e-06,0,3876,0
Kepler-125 b,Kepler-125,5.799088e-06,0,4334,0
HATS-45 b,HATS-45,5.799088e-06,0,3877,0
HATS-46 b,HATS-46,5.799088e-06,0,3878,0
WASP-197 b,WASP-197,5.799088e-06,0,5348,0
Kepler-1250 b,Kepler-1250,5.799088e-06,0,4335,0
HATS-48 A b,HATS-48 A,5.799088e-06,0,3879,0
K2-38 c,K2-38,5.799088e-06,0,4192,0
HATS-49 b,HATS-49,5.799088e-06,0,3880,0
K2-379 b,K2-379,5.799088e-06,0,4191,0
HATS-5 b,HATS-5,5.799088e-06,0,3881,0
K2-377 b,K2-377,5.799088e-06,0,4190,0
WASP-195 b,WASP-195,5.799088e-06,0,5347,0
Kepler-126 b,Kepler-126,5.799088e-06,0,4336,0
K2-375 b,K2-375,5.799088e-06,0,4189,0
HATS-50 b,HATS-50,5.799088e-06,0,3882,0
POTS-1 b,POTS-1,5.799088e-06,0,4913,0
Pr0201 b,Pr0201,5.799088e-06,0,4916,0
WASP-38 b,WASP-38,5.799088e-06,0,5360,0
TOI-2427 b,TOI-2427,5.799088e-06,0,5077,0
TOI-2420 b,TOI-2420,5.799088e-06,0,5075,0
TOI-2416 b,TOI-2416,5.799088e-06,0,5074,0
TOI-2411 b,TOI-2411,5.799088e-06,0,5073,0
WASP-8 b,WASP-8,5.799088e-06,0,5397,0
TOI-2384 b,TOI-2384,5.799088e-06,0,5072,0
TOI-2382 b,TOI-2382,5.799088e-06,0,5071,0
WASP-79 b,WASP-79,5.799088e-06,0,5396,0
Kepler-102 e,Kepler-102,5.799088e-06,0,4290,0
TOI-2374 b,TOI-2374,5.799088e-06,0,5070,0
TOI-2373 b,TOI-2373,5.799088e-06,0,5069,0
GJ 160.2 b,GJ 160.2,5.799088e-06,0,3771,0
TOI-2368 b,TOI-2368,5.799088e-06,0,5068,0
TOI-2364 b,TOI-2364,5.799088e-06,0,5067,0
TOI-2346 b,TOI-2346,5.799088e-06,0,5066,0
GJ 163 b,GJ 163,5.799088e-06,0,3772,0
WASP-78 b,WASP-78,5.799088e-06,0,5395,0
WASP-77 A b,WASP-77 A,5.799088e-06,0,5394,0
TOI-2337 b,TOI-2337,5.799088e-06,0,5065,0
GJ 2030 b,GJ 2030,5.799088e-06,0,3773,0
Kepler-1021 b,Kepler-1021,5.799088e-06,0,4291,0
Kepler-1022 b,Kepler-1022,5.799088e-06,0,4292,0
WASP-76 b,WASP-76,5.799088e-06,0,5393,0
WASP-75 b,WASP-75,5.799088e-06,0,5392,0
TOI-2274 b,TOI-2274,5.799088e-06,0,5064,0
Kepler-1027 b,Kepler-1027,5.799088e-06,0,4293,0
TOI-2421 b,TOI-2421,5.799088e-06,0,5076,0
G 268-110 b,G 268-110,5.799088e-06,0,3770,0
EPIC 246851721 b,EPIC 246851721,5.799088e-06,0,3767,0
TOI-4773 b,TOI-4773,5.799088e-06,0,5176,0
Kepler-1004 b,Kepler-1004,5.799088e-06,0,4283,0
TOI-262 b,TOI-262,5.799088e-06,0,5090,0
TOI-261.02,TOI-261,5.799088e-06,0,5089,0
TOI-261.01,TOI-261,5.799088e-06,0,5088,0
EPIC 249893012 b,EPIC 249893012,5.799088e-06,0,3768,0
WASP-84 b,WASP-84,5.799088e-06,0,5400,0
TOI-2587 A b,TOI-2587 A,5.799088e-06,0,5087,0
TOI-2583 A b,TOI-2583 A,5.799088e-06,0,5086,0
TOI-2580 b,TOI-2580,5.799088e-06,0,5085,0
TOI-2570 b,TOI-2570,5.799088e-06,0,5084,0
TOI-2567 b,TOI-2567,5.799088e-06,0,5083,0
TOI-2545 b,TOI-2545,5.799088e-06,0,5082,0
WASP-83 b,WASP-83,5.799088e-06,0,5399,0
Kepler-1008 b,Kepler-1008,5.799088e-06,0,4284,0
Kepler-1009 b,Kepler-1009,5.799088e-06,0,4285,0
Kepler-101 b,Kepler-101,5.799088e-06,0,4286,0
TOI-2524 b,TOI-2524,5.799088e-06,0,5081,0
WASP-82 b,WASP-82,5.799088e-06,0,5398,0
TOI-2498 b,TOI-2498,5.799088e-06,0,5080,0
TOI-2497 b,TOI-2497,5.799088e-06,0,5079,0
TOI-2485 b,TOI-2485,5.799088e-06,0,5078,0
G 192-15 b,G 192-15,5.799088e-06,0,3769,0
Kepler-1011 b,Kepler-1011,5.799088e-06,0,4287,0
Kepler-1016 b,Kepler-1016,5.799088e-06,0,4288,0
Kepler-1017 b,Kepler-1017,5.799088e-06,0,4289,0
TOI-2260 b,TOI-2260,5.799088e-06,0,5063,0
TOI-2236 b,TOI-2236,5.799088e-06,0,5062,0
TOI-2211.01,TOI-2211,5.799088e-06,0,5061,0
TOI-2207 b,TOI-2207,5.799088e-06,0,5060,0
TOI-2076 b,TOI-2076,5.799088e-06,0,5046,0
WASP-67 b,WASP-67,5.799088e-06,0,5383,0
TOI-2048 b,TOI-2048,5.799088e-06,0,5045,0
TOI-2046 b,TOI-2046,5.799088e-06,0,5044,0
Kepler-1044 b,Kepler-1044,5.799088e-06,0,4298,0
TOI-2025 b,TOI-2025,5.799088e-06,0,5043,0
TOI-2018 b,TOI-2018,5.799088e-06,0,5042,0
WASP-66 b,WASP-66,5.799088e-06,0,5382,0
GJ 3942 b,GJ 3942,5.799088e-06,0,3777,0
Kepler-1046 b,Kepler-1046,5.799088e-06,0,4299,0
WASP-65 b,WASP-65,5.799088e-06,0,5381,0
WASP-63 b,WASP-63,5.799088e-06,0,5380,0
TOI-2005 b,TOI-2005,5.799088e-06,0,5041,0
TOI-2000 c,TOI-2000,5.799088e-06,0,5040,0
TOI-2000 b,TOI-2000,5.799088e-06,0,5039,0
TOI-1994 b,TOI-1994,5.799088e-06,0,5038,0
WASP-62 b,WASP-62,5.799088e-06,0,5379,0
WASP-60 b,WASP-60,5.799088e-06,0,5378,0
Kepler-1054 b,Kepler-1054,5.799088e-06,0,4300,0
TOI-1937 A b,TOI-1937 A,5.799088e-06,0,5037,0
WASP-56 b,WASP-56,5.799088e-06,0,5377,0
WASP-55 b,WASP-55,5.799088e-06,0,5376,0
Kepler-1063 b,Kepler-1063,5.799088e-06,0,4301,0
Kepler-1065 b,Kepler-1065,5.799088e-06,0,4302,0
WASP-53 b,WASP-53,5.799088e-06,0,5375,0
WASP-68 b,WASP-68,5.799088e-06,0,5384,0
GJ 3634 b,GJ 3634,5.799088e-06,0,3776,0
WASP-69 b,WASP-69,5.799088e-06,0,5385,0
TOI-2145 b,TOI-2145,5.799088e-06,0,5050,0
TOI-2202 b,TOI-2202,5.799088e-06,0,5059,0
TOI-2196 b,TOI-2196,5.799088e-06,0,5058,0
TOI-2194 b,TOI-2194,5.799088e-06,0,5057,0
TOI-2193 A b,TOI-2193 A,5.799088e-06,0,5056,0
TOI-2184 b,TOI-2184,5.799088e-06,0,5055,0
WASP-74 b,WASP-74,5.799088e-06,0,5391,0
TOI-2169 A b,TOI-2169 A,5.799088e-06,0,5054,0
WASP-73 b,WASP-73,5.799088e-06,0,5390,0
TOI-2158 b,TOI-2158,5.799088e-06,0,5053,0
TOI-2154 b,TOI-2154,5.799088e-06,0,5052,0
TOI-2152 A b,TOI-2152,5.799088e-06,0,5051,0
Kepler-1033 b,Kepler-1033,5.799088e-06,0,4294,0
WASP-7 b,WASP-7,5.799088e-06,0,5386,0
Kepler-1034 b,Kepler-1034,5.799088e-06,0,4295,0
WASP-72 b,WASP-72,5.799088e-06,0,5389,0
GJ 3082 b,GJ 3082,5.799088e-06,0,3774,0
TOI-2134 b,TOI-2134,5.799088e-06,0,5049,0
TOI-2109 b,TOI-2109,5.799088e-06,0,5048,0
TOI-2107 b,TOI-2107,5.799088e-06,0,5047,0
Kepler-1037 b,Kepler-1037,5.799088e-06,0,4296,0
GJ 3222 b,GJ 3222,5.799088e-06,0,3775,0
WASP-71 b,WASP-71,5.799088e-06,0,5388,0
Kepler-1039 b,Kepler-1039,5.799088e-06,0,4297,0
WASP-70 A b,WASP-70 A,5.799088e-06,0,5387,0
TOI-2669 b,TOI-2669,5.799088e-06,0,5091,0
WASP-84 c,WASP-84,5.799088e-06,0,5401,0
WASP-39 b,WASP-39,5.799088e-06,0,5361,0
TOI-4342 b,TOI-4342,5.799088e-06,0,5155,0
TOI-4329 b,TOI-4329,5.799088e-06,0,5154,0
TOI-431 d,TOI-431,5.799088e-06,0,5153,0
TOI-431 c,TOI-431,5.799088e-06,0,5152,0
KOI-7368 b,KOI-7368,5.799088e-06,0,4277,0
TOI-4308 b,TOI-4308,5.799088e-06,0,5151,0
TOI-4214 b,TOI-4214,5.799088e-06,0,5150,0
TOI-421 c,TOI-421,5.799088e-06,0,5149,0
TOI-421 b,TOI-421,5.799088e-06,0,5148,0
TOI-4201 b,TOI-4201,5.799088e-06,0,5147,0
EPIC 206317286 c,EPIC 206317286,5.799088e-06,0,3762,0
TOI-4155 b,TOI-4155,5.799088e-06,0,5146,0
TOI-4153 b,TOI-4153,5.799088e-06,0,5145,0
TOI-4145 A b,TOI-4145 A,5.799088e-06,0,5144,0
TOI-4137 b,TOI-4137,5.799088e-06,0,5143,0
WASP-94 A b,WASP-94 A,5.799088e-06,0,5409,0
KOI-94 b,KOI-94,5.799088e-06,0,4278,0
KOI-94 c,KOI-94,5.799088e-06,0,4279,0
TOI-4087 b,TOI-4087,5.799088e-06,0,5142,0
EPIC 212297394 c,EPIC 212297394,5.799088e-06,0,3763,0
EPIC 212424622 b,EPIC 212424622,5.799088e-06,0,3764,0
WASP-93 b,WASP-93,5.799088e-06,0,5408,0
TOI-4010 d,TOI-4010,5.799088e-06,0,5141,0
TOI-4010 c,TOI-4010,5.799088e-06,0,5140,0
TOI-4010 b,TOI-4010,5.799088e-06,0,5139,0
KOI-984 b,KOI-984,5.799088e-06,0,4280,0
TOI-470 b,TOI-470,5.799088e-06,0,5174,0
TOI-4342 c,TOI-4342,5.799088e-06,0,5156,0
WASP-85 A b,WASP-85 A,5.799088e-06,0,5402,0
WASP-94 B b,WASP-94 B,5.799088e-06,0,5410,0
TOI-4603 b,TOI-4603,5.799088e-06,0,5171,0
KMT-2019-BLG-1953L b,KMT-2019-BLG-1953L,5.799088e-06,0,4266,0
TOI-4638.01,TOI-4638,5.799088e-06,0,5172,0
WASP-99 b,WASP-99,5.799088e-06,0,5414,0
TOI-4551 b,TOI-4551,5.799088e-06,0,5169,0
61 Vir b,61 Vir,5.799088e-06,0,3720,0
WASP-97 b,WASP-97,5.799088e-06,0,5413,0
TOI-4515 b,TOI-4515,5.799088e-06,0,5168,0
TOI-451 d,TOI-451,5.799088e-06,0,5167,0
TOI-451 c,TOI-451,5.799088e-06,0,5166,0
TOI-451 b,TOI-451,5.799088e-06,0,5165,0
WASP-96 b,WASP-96,5.799088e-06,0,5412,0
EPIC 206024342 b,EPIC 206024342,5.799088e-06,0,3759,0
TOI-4504 b,TOI-4504,5.799088e-06,0,5164,0
TOI-4495.01,TOI-4495,5.799088e-06,0,5163,0
TOI-4487 A b,TOI-4487 A,5.799088e-06,0,5162,0
EPIC 206024342 d,EPIC 206024342,5.799088e-06,0,3760,0
WASP-95 b,WASP-95,5.799088e-06,0,5411,0
TOI-4463 A b,TOI-4463 A,5.799088e-06,0,5161,0
TOI-4443.01,TOI-4443,5.799088e-06,0,5160,0
TOI-444 b,TOI-444,5.799088e-06,0,5159,0
TOI-469.01,TOI-469,5.799088e-06,0,5173,0
EPIC 206042996 b,EPIC 206042996,5.799088e-06,0,3761,0
TOI-4379 b,TOI-4379,5.799088e-06,0,5158,0
TOI-4377 b,TOI-4377,5.799088e-06,0,5157,0
TOI-3980 b,TOI-3980,5.799088e-06,0,5138,0
TOI-3976 A b,TOI-3976 A,5.799088e-06,0,5137,0
TOI-3919 b,TOI-3919,5.799088e-06,0,5136,0
TOI-3912 b,TOI-3912,5.799088e-06,0,5135,0
TOI-3261 b,TOI-3261,5.799088e-06,0,5110,0
KPS-1 b,KPS-1,5.799088e-06,0,4281,0
TOI-3135 b,TOI-3135,5.799088e-06,0,5109,0
TOI-3082 b,TOI-3082,5.799088e-06,0,5108,0
TOI-3071 b,TOI-3071,5.799088e-06,0,5107,0
TOI-3023 b,TOI-3023,5.799088e-06,0,5106,0
TOI-2992 b,TOI-2992,5.799088e-06,0,5105,0
TOI-2989 b,TOI-2989,5.799088e-06,0,5104,0
TOI-2986 b,TOI-2986,5.799088e-06,0,5103,0
WASP-91 b,WASP-91,5.799088e-06,0,5406,0
TOI-2977 b,TOI-2977,5.799088e-06,0,5102,0
TOI-2969 b,TOI-2969,5.799088e-06,0,5101,0
TOI-2886 b,TOI-2886,5.799088e-06,0,5100,0
TOI-2876 b,TOI-2876,5.799088e-06,0,5099,0
WASP-90 b,WASP-90,5.799088e-06,0,5405,0
WASP-89 b,WASP-89,5.799088e-06,0,5404,0
TOI-2842 b,TOI-2842,5.799088e-06,0,5098,0
TOI-2818 b,TOI-2818,5.799088e-06,0,5097,0
Kepler-100 c,Kepler-100,5.799088e-06,0,4282,0
TOI-2796 b,TOI-2796,5.799088e-06,0,5096,0
