planet_name,host_star_name,radius_earth,mass_earth,orbital_period,semi_major_axis,equilibrium_temp,star_temp,star_luminosity,star_metallicity,spectral_type,log_mass_earth,log_orbital_period,log_semi_major_axis,stellar_flux,log_stellar_flux,surface_gravity,log_surface_gravity,density,habitable_zone,habitable,label_source,spectral_class,spectral_B,spectral_F,spectral_G,spectral_K,spectral_M
WASP-11 b,WASP-11,10.20019,168.4499,3.722465,0.043,960.0,4800.0,0.0,0.0,,5.132557307908301,1.552330909037318,0.042101176018635396,0.0,0.0,1.619027533552798,0.9628030784725274,0.037892858118349845,False,0,measured,,False,False,False,False,False
WASP-110 b,WASP-110,13.19297028,154.78243421,3.7784022,1.6448359393975451,1158.0,5392.0,-0.07835038163112551,-0.15,,5.048460381316566,1.5641062228410099,0.049172970504523905,-0.0023045497011885416,-0.002307209262697964,0.8892758618969316,0.6361936138004822,0.016091825364879356,False,0,measured,,False,False,False,False,False
WASP-113 b,WASP-113,15.793481,150.96925,4.54216874538,0.05885,1496.0,5890.0,0.27564586127486645,0.1,G1,5.02367819774876,1.7123858944398904,0.057183413527453826,6.333571500303227,1.992462641476906,0.6052471776930614,0.47327774951764306,0.009148845665081952,False,0,measured,G,False,False,True,False,False
WASP-114 b,WASP-114,15.008851,562.24127,1.5487743,0.02851,2043.0,5940.0,0.6950239504678803,0.14,G0,6.333708079858017,0.9356125769464148,0.02811115296103118,68.04488304621144,4.23475677205814,2.4959037206908703,1.2515919175659111,0.03970011574797484,False,0,measured,G,False,False,True,False,False
WASP-116 b,WASP-116,13.67495645,203.41018048,6.6132,0.065,1414.0,6250.0,0.14093245360841555,0.0,,5.320128663742859,2.029883582831492,0.06297479916138844,2.654449305780894,1.2959454131170705,1.087729184959069,0.7360769609184293,0.01898918038582357,False,0,measured,,False,False,False,False,False
WASP-117 b,WASP-117,11.444,87.5585,10.02165,0.09459,1001.0,6038.0,-0.263886878539245,-0.11,F9,4.483663350587561,2.39986152028438,0.09037986392859515,-2.347023732116144,,0.668563425918177,0.5119630322225847,0.013946850839566155,False,0,measured,F,False,True,False,False,False
WASP-118 b,WASP-118,16.14096,163.36462,4.0460435,0.05453,1729.0,6410.0,0.4702853486759486,0.16,F6,5.1020872526491186,1.6186044708713632,0.05309517003414654,12.58579314264661,2.609024624880093,0.6270458304898844,0.4867659965493799,0.009274303709410202,False,0,measured,F,False,True,False,False,False
WASP-118 b,WASP-118,15.625346,165.2716,4.0460407,0.0545,1753.0,5758.497979455587,0.47098847955110634,0.07195182628295131,,5.113622595908496,1.6186039159810264,0.053066720936692235,12.618490810520099,2.6114284877184035,0.6769224937246644,0.5169602645545762,0.010342384831002097,False,0,measured,,False,False,False,False,False
WASP-119 b,WASP-119,15.6926,390.9309,2.49979,0.0363,1600.0,5650.0,0.3647575833076786,0.14,G5,5.971085548741905,1.252702966695296,0.035656677208034684,22.028311823596926,3.136724407784804,1.5874870443378302,0.9506871515597562,0.024150530524008944,False,0,measured,G,False,False,True,False,False
WASP-12 b,WASP-12,20.389171,448.1403,1.0914199,3.660859732753,2601.0,6300.0,1.3102955119822766,0.3,,6.107335311093353,0.7378432132943934,0.10021613092088599,0.007780243893486556,0.0077501338706739776,1.0779903275738807,0.7314012379856832,0.012621956717021597,False,0,measured,,False,False,False,False,False
WASP-12 b,WASP-12,21.711833,465.62095,1.09142,0.0232,2592.6,6360.0,1.3491207369469351,0.09943286646947462,,6.145517257850712,0.7378432611087982,0.022934971282495883,199.46421123744557,5.300635733245187,0.9877329297259904,0.6869947580256878,0.01086061537645378,False,0,measured,,False,False,False,False,False
WASP-12 b,WASP-12,19.39157,444.962,1.09,3.7360932868032535,2510.0,6154.0,0.59711,0.21,,6.100233746596463,0.7371640659767197,0.09279950215835786,0.003404152890123898,0.003398371877592878,1.183305761212921,0.7808401324472141,0.014567847865295667,False,0,measured,,False,False,False,False,False
WASP-12 b,WASP-12,20.456425,454.4969,1.0914222,0.02309,2523.0,6250.0,1.2523281149097447,0.32,,6.121388910968841,0.7378443130251243,0.022827459639370072,186.92199208891583,5.236026941023056,1.0861040907615658,0.7352982550275757,0.012675149843413384,False,0,measured,,False,False,False,False,False
WASP-12 b,WASP-12,20.84874,638.8383,1.09142119,0.0235,2483.0,6300.0,1.2430297972943563,0.3,,6.46121548818075,0.7378438301000392,0.02322812611920717,179.11664703477905,5.193604680085662,1.469708881207498,0.9041002818343186,0.016829177687733114,False,0,measured,,False,False,False,False,False
WASP-12 b,WASP-12,21.2971,467.2101,1.0914203,0.0234,2580.0,6360.0,0.60746,0.33,,6.148917126801926,0.7378434045519987,0.023130417388854383,88.28280163872704,4.4918088785027335,1.0300807765570246,0.7080755836694401,0.011546814874301335,False,0,measured,,False,False,False,False,False
WASP-120 b,WASP-120,16.510857,1541.4755,3.6112706,0.0514,1880.0,6450.0,0.6638246210209222,-0.05,F5,7.3411438723470805,1.528503437254091,0.05012260940321062,19.994808736995235,3.044275204163498,5.654541482817384,1.8952995513243351,0.08175967739668773,False,0,measured,F,False,True,False,False,False
WASP-121 b,WASP-121,20.904785,375.99289,1.2749255,0.02544,2358.0,6459.0,0.51851,0.13,F6 V,5.932226327853724,0.8219473046139635,0.02512178877377966,63.75482509605986,4.170608216661322,0.8603758703822662,0.6207785481602058,0.00982548297112332,False,0,measured,F,False,True,False,False,False
WASP-121 b,WASP-121,19.52604438,371.85923619,1.27492504,0.02571,2409.0,6628.0,1.1268671077394088,0.17,,5.921200965548348,0.8219471024095192,0.02538505572311,135.66214672828377,4.917511797763455,0.975326509982345,0.6807337061990384,0.011924691363852444,False,0,measured,,False,False,False,False,False
WASP-123 b,WASP-123,14.773462,285.72917,2.9776412,0.04263,1520.0,5740.0,0.2660982637597331,0.18,G5,5.658538111697014,1.380688980285438,0.041746367156199025,11.652027784898845,2.5378175015284747,1.309151840977222,0.836880288702749,0.021155297256937454,False,0,measured,G,False,False,True,False,False
WASP-124 b,WASP-124,13.89916,190.698,3.37265,0.0449,1400.0,6050.0,0.1370555005867493,-0.02,F9,5.2559212170289955,1.4753692326395305,0.04392118705792815,5.409958382229084,1.8578527782795333,0.9871179052886182,0.686685300152772,0.016954768565999777,False,0,measured,F,False,True,False,False,False
WASP-124 b,WASP-124,14.9864072,183.38699084,3.3726511,1.7889909393895946,1481.0,6258.0,0.23803582138811064,0.16,,5.217036760043803,1.475369484203196,0.06912908935262257,0.00591856159543599,0.005901115712268324,0.8165324838062028,0.596929455154076,0.013007305145778384,False,0,measured,,False,False,False,False,False
WASP-126 b,WASP-126,10.76064,88.9924,3.2888,0.0449,1480.0,5800.0,0.08808220732926131,0.17,G2,4.499725222320188,1.456006973531191,0.04392118705792815,3.4768475094114386,1.49891911779231,0.7685581190829321,0.570164592613896,0.017051005847067396,False,0,measured,G,False,False,True,False,False
WASP-127 b,WASP-127,15.35633,57.2094,4.178062,0.052,1400.0,5620.0,0.18001014175866636,-0.18,,4.06404685372322,1.644430854992694,0.050693114315518116,5.297615360126582,1.8401710474772583,0.24260096294503372,0.2172067335908498,0.003771520518075203,False,0,measured,,False,False,False,False,False
WASP-129 b,WASP-129,10.42437,317.83,5.748145,0.0628,1100.0,5900.0,-0.20952299291127452,0.15,G1,5.764658045374483,1.9092676523011127,0.060906934903521386,-4.227684187649282,,2.9247937934477575,1.3673138131530627,0.06698180174222135,False,0,measured,G,False,False,True,False,False
WASP-13 b,WASP-13,17.127352,162.72896,4.353011,0.0557,1531.0,5826.0,0.3487599185332859,0.0,,5.098212377710382,1.6776592063316063,0.05420405401351211,8.945534874713404,2.2971236941390436,0.5547335110228263,0.44130415539670864,0.007732244340339818,False,0,measured,,False,False,False,False,False
WASP-130 b,WASP-130,9.97601,390.9309,11.55098,0.1012,833.0,5625.0,-0.4294264655448574,0.26,G6,5.971085548741905,2.5297987501785135,0.0964004942863152,-3.3367058092390107,,3.9281335777075457,1.5949603317298406,0.09400279410567067,False,0,measured,G,False,False,True,False,False
WASP-131 b,WASP-131,13.67498,85.8141,5.322023,0.0607,1460.0,6030.0,0.17048928448597533,-0.18,G0,4.4637690508702805,1.8440392518760205,0.05892906752928749,3.682220927474815,1.5437725545156595,0.4588864693814167,0.377673452518066,0.008011059239579161,False,0,measured,G,False,False,True,False,False
WASP-132 b,WASP-132,10.09929161,136.0305582,7.1335164,0.0674,682.0,4686.0,-0.57512,0.15,K4 V,4.920203953510347,2.0959933515744624,0.06522578491770742,-10.074623232463397,,1.3336892650517593,0.8474503909188703,0.03152645461857069,False,0,measured,K,False,False,False,True,False
WASP-132 b,WASP-132,9.75183,130.3103,7.133521,0.067,763.0,4775.0,-0.5039687611425897,0.22,K4,4.877563224538169,2.0959939171353428,0.06485097231961633,-8.933962964996864,,1.3702711088660535,0.8630043405313872,0.03354530693501298,False,0,measured,K,False,False,False,True,False
WASP-132 c,WASP-132,1.841,6.26,1.01153624,0.01833,1329.0,4686.0,-0.57512,0.15,K4 V,1.9823798288367047,0.6988987286510798,0.018164030627669362,-136.2146054095996,,1.8469994078390077,1.0462656003011503,0.23951039025968093,False,0,measured,K,False,False,False,True,False
WASP-133 b,WASP-133,13.56289,368.6828,2.176423,0.0345,1790.0,5700.0,0.43972356581914696,0.29,G4,5.912645340651483,1.1557557209143534,0.03391821820346067,29.39894101832036,3.4144077728817535,2.0042338749166313,1.1000225853709285,0.03527829190222792,False,0,measured,G,False,False,True,False,False
WASP-136 b,WASP-136,15.46842,479.9233,5.215357,0.0661,1742.0,6260.0,0.4703696235665562,-0.18,,6.17570779793129,1.8270231649863355,0.06400712997429238,8.566954972511217,2.258314970142801,2.0057644242013115,1.100531919730638,0.030956037150805443,False,0,measured,,False,False,False,False,False
WASP-138 b,WASP-138,12.21781,387.7526,3.634433,0.0494,1590.0,6272.0,0.23648305965551786,-0.09,,5.962943151573972,1.5335138614377943,0.04821857227047433,7.711454027617081,2.1646387146605712,2.5975743332906465,1.2802598220511583,0.050755838631290004,False,0,measured,,False,False,False,False,False
WASP-139 b,WASP-139,8.9672,37.18611,5.924262,0.062,910.0,5310.0,-0.4205643090288642,0.2,K0,3.642471836924006,1.935031475997262,0.06015392281974709,-8.706411117321954,,0.4624523996539015,0.3801147523490059,0.012311800564773922,False,0,measured,K,False,False,False,True,False
WASP-14 b,WASP-14,13.89916,2412.3297,2.2437655,0.037,1872.0,6475.0,0.6095970466369147,0.16579010655303067,,7.788762691185657,1.1767348463406837,0.03633192924739028,35.43476379345714,3.595523368144106,12.487041501901018,2.6017293357080846,0.21447782235989715,False,0,measured,,False,False,False,False,False
WASP-14 b,WASP-14,18.304297,2510.857,2.2437661,0.0372,2090.0,6475.0,0.9345434825551244,0.0,,7.8287775992161075,1.176735031310881,0.03652477468237226,53.74075571704914,4.002608509089929,7.494037662595236,2.139364465904705,0.0977404216386075,False,0,measured,,False,False,False,False,False
WASP-140 b,WASP-140,16.14096,775.5052,2.2359835,0.0323,1320.0,5260.0,0.17939341578853485,0.12,K0,6.654803339282353,1.1743329002957306,0.03178932248940734,13.683323371682361,2.6867123852813193,2.9766377945434197,1.3804366870323121,0.04402587753105232,False,0,measured,K,False,False,False,True,False
WASP-141 b,WASP-141,13.56289,854.9627,3.310651,0.0469,1540.0,5900.0,0.2671810622310271,0.29,F9,6.752226800425979,1.461088936793174,0.04583341634317221,9.666074157375915,2.3670680648427758,4.6477492444187405,1.7312571019707124,0.08180914242844234,False,0,measured,F,False,True,False,False,False
WASP-142 b,WASP-142,17.14977,266.9772,2.052868,0.0347,2000.0,6010.0,0.7217348053264168,0.26,F8,5.59090190226494,1.116081476656878,0.034111529628767866,47.698951851259466,3.885657507295523,0.90773184998953,0.6459150233116739,0.012636030476891338,False,0,measured,F,False,True,False,False,False
WASP-144 b,WASP-144,9.52765,139.8452,2.2783152,0.0316,1260.0,5200.0,-0.12344599018673685,0.18,K2 V,4.947661414934444,1.1873296318917281,0.031110995025052664,-9.837686039443184,,1.5405506254108026,0.9323808391944932,0.03860126795969207,False,0,measured,K,False,False,False,True,False
WASP-145 A b,WASP-145 A,10.0881,282.8687,1.7690381,0.0261,1200.0,4900.0,-0.14548114348158214,-0.04,K2 V,5.648511807312879,1.0185000035741207,0.025765207886026414,-16.994790968831243,,2.7794965373310356,1.3295908095784974,0.06577610450278662,False,0,measured,K,False,False,False,True,False
WASP-147 b,WASP-147,12.498035,87.40325,4.60273,0.0549,1404.0,5702.0,0.08786044976784813,0.092,G4,4.4819087336736745,1.7232539789515837,0.05344597570562603,2.31973763903076,1.1998857554174804,0.5595567108022004,0.44440162113823695,0.010688426196327544,False,0,measured,G,False,False,True,False,False
WASP-148 b,WASP-148,8.092898,92.48853,8.80381,0.0845,940.0,5460.0,-0.4250623652947685,0.11,G,4.537838754972804,2.2827710856331134,0.08111905128479202,-4.7372834675953435,,1.4121464656853326,0.8805170007714647,0.04165691147662498,False,0,measured,G,False,False,True,False,False
WASP-149 b,WASP-149,15.24421375,314.96795134,1.332813,0.024,1855.0,5750.0,0.5442020993865895,0.0,,5.755640788633449,0.8470748355190065,0.023716526617316044,75.18442201246755,4.333157006260887,1.3553651239801126,0.8566957574803795,0.021225731551008445,False,0,measured,,False,False,False,False,False
WASP-15 b,WASP-15,15.782272,188.15536,3.75209748,0.05165,1676.0,6405.0,0.41699108862371337,0.0,,5.242568687975985,1.5585860953179589,0.05036035933894929,12.438736221577503,2.5981412995411732,0.7554009848129174,0.5626973121948168,0.011426662848301709,False,0,measured,,False,False,False,False,False
WASP-150 b,WASP-150,11.99363,2688.8418,5.644207,0.0694,1460.0,6218.0,0.23543671541519173,0.156,F8,7.897237660457563,1.893745347195875,0.06709774353249415,3.889962237420749,1.5871845810481178,18.692352280131093,2.9802303512408694,0.3720700401043627,False,0,measured,F,False,True,False,False,False
WASP-151 b,WASP-151,13.30506009,100.43377661,4.5334775,0.055,1312.0,5505.277239693924,0.04418733994677515,0.061297166807428215,,4.61940613835343,1.71081646057185,0.05354076692802982,1.1624187726630137,0.7712273973441073,0.5673435386641176,0.4493821726987427,0.010179833236248334,False,0,measured,,False,False,False,False,False
WASP-151 b,WASP-151,12.66617,98.5273,4.533471,0.055,1290.0,5871.0,0.005212802085843737,0.1,G1,4.600431978390769,1.71081528590297,0.05354076692802982,0.13713111063169808,0.12850852090112844,0.6141379803472623,0.4788010558760411,0.011575294107777658,False,0,measured,G,False,False,True,False,False
WASP-153 b,WASP-153,17.37395,123.9537,3.332609,0.048,1700.0,5914.0,0.48900759656462767,0.34,G0,4.827943268687277,1.466169900975512,0.046883585898850416,16.889751780110206,2.8842280226401464,0.41064104860006506,0.34404424546783674,0.005642546978764725,False,0,measured,G,False,False,True,False,False
WASP-154 b,WASP-154,10.76062147,198.96058278,3.811678,0.044,994.0,4774.0,-0.2859477701408577,0.2,,5.298120261024019,1.571045879830229,0.04305948946044697,-11.753615982443849,,1.718273671808402,0.9999969993314175,0.038121183225623904,False,0,measured,,False,False,False,False,False
WASP-155 b,WASP-155,13.45077684,276.8285425,3.110413,0.043,1468.0,5660.0,0.17885586460560776,0.0,,5.6270041698227775,1.413523510077706,0.042101176018635396,7.697618970513046,2.1630493066526837,1.5300870212089974,0.9282536978826907,0.027156897592187586,False,0,measured,,False,False,False,False,False
WASP-156 b,WASP-156,6.02802815,41.8,3.8361623,0.0458,934.5,4987.0,-0.41794,0.305,,3.756538102587751,1.57612149298344,0.044782142771893185,-15.855250880948764,,1.150338720159572,0.7656253739910438,0.04555770701155412,False,0,measured,,False,False,False,False,False
WASP-156 b,WASP-156,5.71659,40.68224,3.836169,0.0453,970.0,4910.0,-0.4848006378438994,0.24,K3,3.730075138803322,1.5761228783785,0.04430392555652441,-18.799959535634493,,1.2448893942713555,0.808656252395388,0.051988239676352944,False,0,measured,K,False,False,False,True,False
WASP-157 b,WASP-157,11.937585,182.43442,3.9516205,0.0529,1339.0,5838.0,0.02356160090616588,0.34,G2 V,5.211857219421488,1.5997148967428831,0.05154826188057661,0.6700135525842853,0.512831741715666,1.2801882194635121,0.8242579919553651,0.025601696224441136,True,0,measured,G,False,False,True,False,False
WASP-158 b,WASP-158,11.99363,886.7457,3.656333,0.0517,1590.0,6350.0,0.25360971192606074,0.24,F6 V,6.788685328105468,1.538228228490216,0.050407902543845695,7.550486415292842,2.1459881720079808,6.164499156213446,1.969138157401249,0.12270394939611962,False,0,measured,F,False,True,False,False,False
WASP-159 b,WASP-159,15.46842,174.8065,3.840401,0.0538,1850.0,6120.0,0.542486214872842,0.22,F9,5.169383958401464,1.5769975685362354,0.05240267879304836,14.914692074498847,2.767242712416112,0.7305764459011399,0.5484545587321913,0.011275377770160923,False,0,measured,F,False,True,False,False,False
WASP-16 b,WASP-16,13.652562,264.43456,3.1186068,0.0415,1389.0,5630.0,0.12389497882614298,0.07,,5.581368331958465,1.4155149508342197,0.040661981718889635,5.724632981404082,1.9057773487427208,1.4186978130619168,0.8832293015681166,0.02480773605376769,False,0,measured,,False,False,False,False,False
WASP-160 B b,WASP-160 B,12.21781,88.35674,3.7684952,0.0452,1119.0,5298.0,-0.1432228454798532,0.27,K0 V,4.492636672448205,1.5620307834304725,0.044208254664320365,-5.578604389000058,,0.5919062825039343,0.46493221791550526,0.011565674704507069,False,0,measured,K,False,False,False,True,False
WASP-161 b,WASP-161,12.811887,791.3967,5.4060425,0.0673,1557.0,6400.0,0.64738,0.16,,6.675062150252372,1.8572416855702039,0.06513209493778223,11.374158759853222,2.515610327142317,4.821343074519467,1.7615310039380965,0.08983929330452838,False,0,measured,,False,False,False,False,False
WASP-162 b,WASP-162,11.209,1652.716,9.62468,0.0871,910.0,5300.0,-0.26828546411388365,0.28,K0,7.410780155882974,2.3631795967098763,0.08351360022781763,-2.8141741464953705,,13.15420159015542,2.6500115121800762,0.28016186174063323,False,0,measured,K,False,False,False,True,False
WASP-163 b,WASP-163,13.473218,594.3421,1.6096884,0.0266,1638.0,5500.0,-0.07572,-0.34,,6.38913619830381,0.95923082723423,0.026252371144065742,-8.51603559480349,,3.2741141802985356,1.452576871631021,0.05801414213461636,False,0,measured,,False,False,False,False,False
WASP-164 b,WASP-164,12.643752,676.9779,1.7771255,0.02818,1610.0,5806.0,0.2805875418609758,-0.01,G2 V,6.519114691538932,1.0214163999574484,0.027790248981499083,28.117489575265665,3.3713390099716185,4.234699071710912,1.6553093587563708,0.07995727333580874,False,0,measured,G,False,False,True,False,False
WASP-165 b,WASP-165,14.12334,209.13214,3.465509,0.04823,1624.0,5599.0,0.3221382476622483,0.33,G6,5.3477365709254245,1.4963832055915698,0.047103027468642825,11.020413853913508,2.486606358956403,1.0484457243544034,0.7170813223422872,0.017722293691991353,False,0,measured,G,False,False,True,False,False
WASP-166 b,WASP-166,7.06167,32.10083,5.44354,0.0641,1270.0,6050.0,-0.20524101100414227,0.19,F9 V,3.4995583575973326,1.863078078533357,0.06212937146554879,-3.9750099696125303,,0.643726554162886,0.4969659532150696,0.021762330247916437,False,0,measured,F,False,True,False,False,False
WASP-167 b,WASP-167,17.71022,2542.64,2.0219596,0.0365,2329.0,7000.0,1.1026688730473486,0.1,F1 V,7.841351405012646,1.1059054951311407,0.03584965289369722,65.86421532709895,4.202663926074551,8.106566742358487,2.2089957733196477,0.10927590130591683,False,0,measured,F,False,True,False,False,False
WASP-168 b,WASP-168,16.8135,133.4886,4.153658,0.0519,1340.0,6000.0,0.1875365781259597,-0.01,F9 V,4.9014794370853885,1.6397067538003292,0.05059805276309138,5.54040366261001,1.8779988856759986,0.47220210836455345,0.38675931275973774,0.006704728315160451,False,0,measured,F,False,True,False,False,False
WASP-169 b,WASP-169,14.616536,178.30263,5.6114118,0.0681,1604.0,6110.0,0.3206239247673137,0.06,F8,5.189075048657442,1.888797216534015,0.06588136911351271,5.5016358102818,1.8720538083600173,0.8345816431071065,0.6068164681058824,0.013631252361802966,False,0,measured,F,False,True,False,False,False
WASP-17 b,WASP-17,21.18501,162.0933,3.73,1.099226355151829,1740.0,6548.0,0.61272,-0.07,,5.094322429690618,1.5539252025038417,0.09324836596644864,0.04035319512770376,0.03956026619833583,0.36116671355673485,0.308342209596523,0.004069962752635638,False,0,measured,,False,False,False,False,False
WASP-17 b,WASP-17,21.655788,151.60491,3.7354845,0.05125,1755.0,5884.034913386862,0.6786378218996405,0.05762343393451293,,5.0278522939552746,1.5550840445290477,0.049979932305020756,20.56082121107819,3.0708778348830412,0.3232699115907641,0.28010587913246165,0.0035637126930604026,False,0,measured,,False,False,False,False,False
WASP-17 b,WASP-17,22.317119,154.46538,3.735438,0.0515,1771.0,6650.0,0.7127100081312414,-0.19,,5.046423070176121,1.5550742249998517,0.05021771616061742,21.38397978794458,3.1083455149538373,0.3101379406346997,0.2701324298640217,0.0033176316099999227,False,0,measured,,False,False,False,False,False
WASP-170 b,WASP-170,12.285064,508.528,2.34478022,0.0337,1422.0,5600.0,-0.11351,0.22,,6.233484806991821,1.2074009873857126,0.033144598592302024,-7.9536130415699,,3.3694578186810236,1.474638932458599,0.06547778677213893,False,0,measured,,False,False,False,False,False
WASP-171 b,WASP-171,10.98482,344.52772,3.8186244,0.0504,1642.0,5965.0,0.23341741443619535,0.04,G0,5.845072871537827,1.5724884931389653,0.04917104400644938,7.31244002567752,2.117753190999857,2.855211475132252,1.3494258628731346,0.06205213465127333,False,0,measured,G,False,False,True,False,False
WASP-172 b,WASP-172,17.59813,149.3801,5.477433,0.0694,1740.0,6900.0,0.5268644044197939,-0.1,F1 V,5.013166088931706,1.8683242899039143,0.06709774353249415,8.705025610894703,2.272643855555637,0.4823471343331954,0.39362673313858104,0.0065434166057989,False,0,measured,F,False,True,False,False,False
WASP-173 A b,WASP-173 A,14.403565,1102.8701,1.3866529,0.02508,1842.0,5767.0,0.08279,0.259,G2,7.006577556870724,0.8698919241313842,0.024770658325211713,10.474009277630572,2.4400844147579277,5.315992615952878,1.843084927290888,0.08811011394771878,False,0,measured,G,False,False,True,False,False
WASP-173 A b,WASP-173 A,13.4508,1172.7927,1.38665318,0.0248,1880.0,5800.0,0.5428679599794723,0.16,G3,7.067995408987499,0.8698920414504897,0.024497471600387438,70.2394309938754,4.2660464712176855,6.482238764379474,2.012532047255793,0.11505044402409821,False,0,measured,G,False,False,True,False,False
WASP-174 b,WASP-174,14.5717,413.179,4.2337,0.0559,1490.0,6400.0,0.24121072127123955,0.09,F6 V,6.02629824753133,1.6551184849260743,0.054393483830331636,6.142754058179404,1.966098424413809,1.9458878091945886,1.0804102348966116,0.03188004799051356,False,0,measured,F,False,True,False,False,False
WASP-174 b,WASP-174,16.10730527,104.88337431,4.2337005,0.05503,1528.0,6399.0,0.43616,0.06,,4.662338246042626,1.6551185804607775,0.05356920254269124,11.461380865250389,2.5226343310751687,0.40426009319796474,0.33951054001216896,0.005991690513907394,False,0,measured,,False,False,False,False,False
WASP-175 b,WASP-175,13.540472,314.6517,3.0652907,0.04403,1571.0,6229.0,0.2648127354781282,0.15,F7,5.754639390511154,1.4024852533579766,0.04308822467977051,10.870052273484644,2.4740186124437793,1.7161785738793227,0.9992259563860911,0.030257989152220142,False,0,measured,F,False,True,False,False,False
WASP-176 b,WASP-176,16.869545,271.74465,3.899052,0.0535,1721.0,5941.0,0.4940841207860853,0.164,F9,5.608536009488722,1.5890417170112097,0.05211795426210667,13.736733361222562,2.6903432449156863,0.9548920210239559,0.6703349596991639,0.013513326998295388,False,0,measured,F,False,True,False,False,False
WASP-177 b,WASP-177,17.71022,161.45764,3.071722,0.03957,1142.0,5017.0,0.06637643423742112,0.25,K2,5.090417290864581,1.4040660057977996,0.038807166116030085,3.373431948954065,1.4755480438971227,0.5147669881397638,0.41526162392432947,0.006939019732925719,False,0,measured,K,False,False,False,True,False
WASP-178 b,WASP-178,20.28829,527.5978,3.3448285,0.0558,2470.0,9360.0,1.2079691617726835,0.21,A1 IV-V,6.270227840224336,1.4689862872824422,0.05429877340737881,30.872911319018243,3.4617564740851,1.2817758591746047,0.82495402539527,0.015082663244918583,False,0,measured,A,False,False,False,False,False
WASP-178 b,WASP-178,21.74546,448.1403,3.3448412,0.0545,2402.0,8640.0,1.21484,-0.06,,6.107335311093353,1.4689892102934283,0.053066720936692235,32.54739349646631,3.512959170279428,0.9477129222695507,0.6666558238620673,0.010404461175661323,False,0,measured,,False,False,False,False,False
WASP-18 b,WASP-18,13.89913607,3241.8497514,0.94145223,0.02024,2429.0,6432.0,0.42813,0.107,,8.084207775107618,0.6634362651997872,0.02003789373650733,83.16580210636046,4.432788687990909,16.780978064736015,2.878129237838047,0.2882311097037204,False,0,measured,,False,False,False,False,False
WASP-18 b,WASP-18,12.980022,3270.4707,0.94145181,0.02034,2392.0,6400.0,1.0230052726266594,0.0,,8.092994918133359,0.6634360488668591,0.020135905086300084,196.77327365417793,5.287121292031937,19.41151382408179,3.016099144775887,0.3570223199158611,False,0,measured,,False,False,False,False,False
WASP-18 b,WASP-18,13.036067,3299.0754,0.94145181,0.02043,2413.0,6455.0,1.0426451766354767,0.0,,8.101700595678398,0.6634360488668591,0.020224107088542716,198.78789787610725,5.29725629318929,19.41328693565488,3.01618600920835,0.3555198716151261,False,0,measured,,False,False,False,False,False
WASP-18 b,WASP-18,14.6,3241.7,0.9,0.02,2400.0,6400.0,1.084376769357652,0.18494942493267164,F6 IV-V,8.084161595090267,0.6418538861723948,0.019802627296179712,215.72990377161304,5.37865189519898,15.207825107900169,2.7854941569681104,0.24867128831500157,False,0,measured,F,False,True,False,False,False
WASP-180 A b,WASP-180 A,13.89916,286.047,3.409264,0.048,1540.0,6600.0,0.25133231620973184,0.1,F7 V,5.659645965418116,1.4837077821064613,0.046883585898850416,8.680724931318167,2.270136788083384,1.4806768579329275,0.9085314495250634,0.025432152848999665,False,0,measured,F,False,True,False,False,False
WASP-181 b,WASP-181,13.271456,95.03117,4.5195064,0.05427,1186.0,5839.0,-0.05540674342689855,0.09,G2,4.564672826268257,1.7082884360009165,0.05284858429693349,-1.497039011246833,,0.5395465664333117,0.4314879356893752,0.00970558577854471,False,0,measured,G,False,False,True,False,False
WASP-182 b,WASP-182,9.52765,47.03884,3.3769848,0.0451,1479.0,5638.0,0.043566417910096744,0.27,G5,3.872009850375704,1.4763600855045333,0.04411257461832095,1.704468208907325,0.9949052973729657,0.5181852103654517,0.41751568099429587,0.012984062859169152,False,0,measured,G,False,False,True,False,False
WASP-183 b,WASP-183,16.47723,159.55066,4.1117771,0.04632,1111.0,5313.0,-0.0029713139101943398,-0.31,G9,5.078609531395961,1.6315471128381978,0.04527924619875988,-0.11020506895718706,-0.11676425736410143,0.5876655024667448,0.4622646998730478,0.008514465380603856,False,0,measured,G,False,False,True,False,False
WASP-184 b,WASP-184,14.90797,181.1631,5.1817,0.0627,1480.0,6000.0,0.23428675692083067,0.12,G0 V,5.204902439616828,1.8215933145479328,0.06081283939651243,4.7424503744215665,1.7478860137364733,0.8151409727023518,0.5961631356109718,0.013053458833326908,False,0,measured,G,False,False,True,False,False
WASP-185 b,WASP-185,14.01125,311.4734,9.38755,0.0904,1160.0,5900.0,-0.040905667556739855,-0.02,G0 V,5.7445193455535435,2.340607973647719,0.0865446014001858,-0.3983242614026721,-0.5080366189958383,1.5865990841048998,0.9503439179066608,0.027033464566726947,False,0,measured,G,False,False,True,False,False
WASP-188 b,WASP-188,14.81827249,458.6263913,5.748916,0.072,1666.0,6850.0,0.38864857635945005,0.0,,6.130413966649762,1.9093818993954748,0.06952606264861023,5.965985923344369,1.9410391511758143,2.088641432694367,1.127731328433606,0.033649429302657546,False,0,measured,,False,False,False,False,False
WASP-189 b,WASP-189,18.14733975,632.47852993,2.724033,0.05053,3353.0,8000.0,1.8289596107332189,0.29,,6.451226107995082,1.314807220814871,0.04929479872475595,57.002729853111845,4.060490075871792,1.9205244807812385,1.0717632168569446,0.025264939819512378,False,0,measured,,False,False,False,False,False
