planet_name,host_star_name,radius_earth,pl_radj,mass_earth,pl_massj,orbital_period,semimajor_axis,eq_temp_k,density,star_temp_k,star_luminosity,star_metallicity,star_spectype,habitability_score,stellar_compatibility,orbital_stability,star_A,star_B,star_F,star_G,star_K,star_M,star_Unknown,radius_earth_scaled,mass_earth_scaled,orbital_period_scaled,semimajor_axis_scaled,eq_temp_k_scaled,density_scaled,star_temp_k_scaled,star_luminosity_scaled,star_metallicity_scaled,habitable_binary,habitability_probability,habitability_rank
gam Cep b,gam Cep,2.42,,2097.6674862,6.6,913.0,0.1038,811.0,1.33,4775.0,-0.02687,0.18,K1 III-IV,0.6074189989431872,0.9,4.561943218503983,False,False,False,False,True,False,False,0.0,1901.6169312,29.53199765503315,0.0,0.0,0.0,-0.877221766475253,0.0,0.9523809523809524,0,2.6782405e-05,1526
Kepler-51 e,Kepler-51,2.42,,5.4,0.0169903,264.284,0.1038,811.0,1.33,5674.0,-0.02687,0.047,G0 V,0.6074189989431872,1.0,3.34753915970322,False,False,False,True,False,False,False,0.0,-190.650555,8.290607170982863,0.0,0.0,0.0,0.1060978944490019,0.0,0.3190476190476191,0,2.6782405e-05,1527
Kepler-407 c,Kepler-407,2.42,,4000.0,12.6,3000.0,0.1038,811.0,1.33,5476.0,-0.02687,0.33,G0 V,0.6074189989431872,1.0,5.744284417965531,False,False,False,True,False,False,False,0.0,3803.949445,97.86819090479568,0.0,0.0,0.0,-0.1104730653541154,0.0,1.666666666666667,0,2.6782405e-05,1528
Kepler-88 d,KOI-142,2.42,,196.050555,,1403.0,0.1038,811.0,1.33,5466.0,-0.02687,0.27,G0 V,0.6074189989431872,1.0,4.987921954784913,False,False,False,True,False,False,False,0.0,0.0,45.57643210274932,0.0,0.0,0.0,-0.1214109926168991,0.0,1.3809523809523812,0,2.6782405e-05,1529
HD 160691 c,HD 160691,2.42,,1398.4449908,4.4,3947.0,0.1038,811.0,1.33,5773.0,-0.02687,0.28,G3 IV-V,0.6074189989431872,1.0,6.017859612142483,False,False,False,True,False,False,False,0.0,1202.3944358,128.87651625579,0.0,0.0,0.0,0.2143833743505605,0.0,1.4285714285714288,0,2.6782405e-05,1530
HD 160691 b,HD 160691,2.42,,1366.6621501,4.3,645.0,0.1038,811.0,1.33,5773.0,-0.02687,0.28,G3 IV-V,0.6074189989431872,1.0,4.218786857192321,False,False,False,True,False,False,False,0.0,1170.6115951,20.75667432444553,0.0,0.0,0.0,0.2143833743505605,0.0,1.4285714285714288,0,2.6782405e-05,1531
GJ 667 C c,GJ 667 C,2.42,,196.050555,,28.143,0.125,811.0,1.33,3650.0,-0.02687,-0.02,G0 V,0.6074189989431872,1.0,1.5080417505537296,False,False,False,True,False,False,False,0.0,0.0,0.5584667731907326,0.1059774797855455,0.0,0.0,-2.1077385835384197,0.0,0.0,0,2.6629117e-05,1532
Kepler-725 b,Kepler-725,10.52,0.93853315,196.050555,,39.64317811,0.2205,476.0,1.33,5552.0,-0.02687,-0.08,G0 V,0.5219761671077504,1.0,2.276376711464781,False,False,False,True,False,False,False,6.532258064516127,0.0,0.9350256585437028,0.5833760325930739,-0.9490084985835694,0.0,-0.0273448181569592,0.0,-0.2857142857142857,0,2.6496304e-05,1533
Kepler-287 c,Kepler-287,3.5,0.31224962,196.050555,,44.8521071,0.2428,522.0,1.33,5800.0,-0.02687,-0.08,G0 V,0.661324368461611,1.0,2.475705414952239,False,False,False,True,False,False,False,0.8709677419354838,0.0,1.1055854947128116,0.6948523438769261,-0.8186968838526912,0.0,0.2439157779600765,0.0,-0.2857142857142857,0,2.6496304e-05,1534
Kepler-974 b,Kepler-974,1.44,0.12846842,196.050555,,4.194496514,0.0395,534.0,1.33,3584.0,-0.02687,-0.02,G0 V,0.781190682178895,1.0,0.153306848733064,False,False,False,True,False,False,False,-0.7903225806451611,0.0,-0.2256968886501432,-0.3214316957646499,-0.7847025495750708,0.0,-2.179928903472792,0.0,0.0,0,2.6490921e-05,1535
TOI-757 b,TOI-757,2.5,0.22303545,10.5,0.03303669,17.46819,0.122,641.0,3.6,5278.0,-0.37675,-0.27,K0 V,0.6601943112186603,0.9,1.1413905061359624,False,False,False,False,True,False,False,0.0645161290322581,-185.550555,0.2089335297482324,0.0909806666083457,-0.4815864022662889,2.27,-0.3270440251572327,-0.3498799999999999,-1.1904761904761905,0,2.6437896e-05,1536
Kepler-59 c,Kepler-59,1.62,0.14452697,196.050555,,17.9776157,0.1375,754.0,1.33,6305.0,-0.02687,-0.26,G0 V,0.6742865233527323,1.0,1.2447083768319165,False,False,False,True,False,False,False,-0.6451612903225804,0.0,0.225614034339318,0.1684642013572116,-0.1614730878186968,0.0,0.7962811047306535,0.0,-1.142857142857143,0,2.6437896e-05,1537
TOI-815 c,TOI-815,2.62,0.23374115,23.5,0.07393927,34.976145,0.193,469.0,7.2,4869.0,-0.02687,-0.09,K3 V,0.7295773442297072,0.9,2.0477439368986685,False,False,False,False,True,False,False,0.1612903225806452,-172.550555,0.7822095222197928,0.4459052451354087,-0.9688385269121812,5.87,-0.7744052502050861,0.0,-0.3333333333333333,0,2.6351812e-05,1538
Kepler-274 c,Kepler-274,1.95,0.17396765,196.050555,,33.1981054,0.2015,594.0,1.33,6020.0,-0.02687,-0.18,G0 V,0.7126800631323175,1.0,2.0398451289132926,False,False,False,True,False,False,False,-0.379032258064516,0.0,0.7239898491429694,0.4883962158041416,-0.6147308781869688,0.0,0.484550177741318,0.0,-0.761904761904762,0,2.6279784e-05,1539
Kepler-819 b,Kepler-819,2.56,0.2283883,196.050555,,33.1995648,0.1899,468.0,1.33,5307.0,-0.02687,-0.18,G0 V,0.7335794678720116,1.0,1.9885039246582283,False,False,False,True,False,False,False,0.1129032258064516,0.0,0.7240376353626283,0.4304085381856355,-0.9716713881019832,0.0,-0.2953240360951599,0.0,-0.761904761904762,0,2.6279784e-05,1540
Kepler-747 b,Kepler-747,5.17,0.4612373,196.050555,,35.61760233,0.1916,456.0,1.33,5123.0,-0.02687,-0.2,G0 V,0.6325528038544358,1.0,2.057238442875471,False,False,False,True,False,False,False,2.2177419354838706,0.0,0.8032132366732457,0.438906732319382,-1.0056657223796035,0.0,-0.4965818977303801,0.0,-0.8571428571428573,0,2.6279784e-05,1541
TOI-122 b,TOI-122,2.72,0.24266215,196.050555,,5.07803,0.0392,471.0,1.33,3403.0,-1.85387,-0.02,M3 V,0.7229120924397094,0.5,0.1815368956946034,False,False,False,False,False,True,False,0.2419354838709679,0.0,-0.196766694571594,-0.32293137708237,-0.963172804532578,0.0,-2.377905386929177,-1.827,0.0,0,2.6253658e-05,1542
Kepler-1314 b,Kepler-1314,4.0,0.35685671,196.050555,,5.4247468,0.036,391.0,1.33,3240.0,-0.02687,-0.02,G0 V,0.7052819949168964,1.0,0.1783895740047382,False,False,False,True,False,False,False,1.2741935483870963,0.0,-0.1854138885113452,-0.3389279778047164,-1.1898016997167138,0.0,-2.5561936013125512,0.0,0.0,0,2.6253658e-05,1543
Kepler-1233 b,Kepler-1233,2.36,0.21054546,196.050555,,45.1263042,0.2627,604.0,1.33,6505.0,-0.02687,-0.12,G0 V,0.6826022040699508,1.0,2.553707956187309,False,False,False,True,False,False,False,-0.0483870967741935,0.0,1.1145637342979215,0.7943312046190183,-0.5864022662889519,0.0,1.0150396499863277,0.0,-0.4761904761904761,0,2.616004e-05,1544
Kepler-198 c,Kepler-198,2.44,0.21768259,196.050555,,49.5675359,0.2596,459.0,1.33,5733.0,-0.02687,-0.12,G0 V,0.7455450640923033,1.0,2.6295647256203383,False,False,False,True,False,False,False,0.0161290322580645,0.0,1.2599862871096952,0.7788344976692452,-0.9971671388101984,0.0,0.1706316652994257,0.0,-0.4761904761904761,0,2.616004e-05,1545
Kepler-31 c,Kepler-31,4.99,0.44517875,196.050555,,42.63416177,0.253,615.0,1.33,6505.0,-0.02687,-0.12,G0 V,0.5751220075772016,1.0,2.4669499665521046,False,False,False,True,False,False,False,2.07258064516129,0.0,1.0329616611295398,0.7458415086794056,-0.5552407932011332,0.0,1.0150396499863277,0.0,-0.4761904761904761,0,2.616004e-05,1546
Kepler-235 d,Kepler-235,2.1,0.18734977,196.050555,,20.06057,0.121,400.0,1.33,4243.0,-0.02687,-0.02,G0 V,0.8025492259292565,1.0,1.2317812318657737,False,False,False,True,False,False,False,-0.2580645161290321,0.0,0.2938177562249067,0.0859817288826124,-1.1643059490084986,0.0,-1.4591194968553458,0.0,0.0,0,2.6150834e-05,1547
Kepler-263 c,Kepler-263,2.4,0.21411403,196.050555,,47.3330262,0.2407,418.0,1.33,5265.0,-0.02687,-0.1,G0 V,0.770970163092843,1.0,2.5171365906111496,False,False,False,True,False,False,False,-0.0161290322580645,0.0,1.1868200740394177,0.6843545746528862,-1.113314447592068,0.0,-0.3412633305988515,0.0,-0.380952380952381,0,2.6103467e-05,1548
Kepler-1419 b,Kepler-1419,2.6,0.23195686,196.050555,,42.5215895,0.2391,510.0,1.33,5911.0,-0.02687,-0.1,G0 V,0.7103981434741296,1.0,2.412955124499085,False,False,False,True,False,False,False,0.1451612903225807,0.0,1.029275623564957,0.676356274291713,-0.8526912181303116,0.0,0.3653267705769756,0.0,-0.380952380952381,0,2.6103467e-05,1549
Kepler-1451 b,Kepler-1451,2.24,0.19983976,196.050555,,35.6225528,0.2101,523.0,1.33,5799.0,-0.02687,-0.1,G0 V,0.7257517512828249,1.0,2.13821720148726,False,False,False,True,False,False,False,-0.1451612903225803,0.0,0.8033753335944711,0.5313870802454478,-0.8158640226628895,0.0,0.2428219852337982,0.0,-0.380952380952381,0,2.6103467e-05,1550
Kepler-1610 c,Kepler-1610,1.98,0.17664407,196.050555,,44.9851882,0.2323,433.0,1.33,5295.0,-0.02687,-0.1,G0 V,0.7915394695258016,1.0,2.437994901939713,False,False,False,True,False,False,False,-0.3548387096774192,0.0,1.1099430681519546,0.6423634977567266,-1.0708215297450423,0.0,-0.3084495488105004,0.0,-0.380952380952381,0,2.6103467e-05,1551
Kepler-177 b,Kepler-177,3.62,0.32295532,196.050555,,36.8568008,0.2222,601.0,1.33,6220.0,-0.02687,-0.1,G0 V,0.6245024870117303,1.0,2.2180703572831835,False,False,False,True,False,False,False,0.967741935483871,0.0,0.8437892338561545,0.5918742267268206,-0.5949008498583569,0.0,0.7033087229969921,0.0,-0.380952380952381,0,2.6103467e-05,1552
Kepler-1717 b,Kepler-1717,2.38,0.21232974,196.050555,,30.6529373,0.2101,771.0,1.33,6823.0,-0.02687,-0.1,G0 V,0.6216686674427631,1.0,2.0068953279445787,False,False,False,True,False,False,False,-0.032258064516129,0.0,0.64065151702283,0.5313870802454478,-0.1133144475920679,0.0,1.3628657369428494,0.0,-0.380952380952381,0,2.6103467e-05,1553
Kepler-1268 b,Kepler-1268,2.14,0.19091834,196.050555,,40.9903986,0.2395,610.0,1.33,6324.0,-0.02687,-0.1,G0 V,0.6934126935965576,1.0,2.3811375028513955,False,False,False,True,False,False,False,-0.225806451612903,0.0,0.9791387010711008,0.6783558493820062,-0.5694050991501416,0.0,0.8170631665299426,0.0,-0.380952380952381,0,2.6103467e-05,1554
Kepler-1502 b,Kepler-1502,2.11,0.18824192,196.050555,,41.7083629,0.2482,613.0,1.33,6446.0,-0.02687,-0.1,G0 V,0.6940729249250399,1.0,2.4293953203870915,False,False,False,True,False,False,False,-0.25,0.0,1.002647540146918,0.7218466075958858,-0.5609065155807366,0.0,0.9505058791359038,0.0,-0.380952380952381,0,2.6103467e-05,1555
Kepler-267 c,Kepler-267,2.02,0.18021264,196.050555,,6.877449897,0.0558,487.0,1.33,3807.0,-0.02687,-0.26,G0 V,0.7586495207560155,1.0,0.3248056633627337,False,False,False,True,False,False,False,-0.3225806451612902,0.0,-0.1378469505280579,-0.2399490108351975,-0.9178470254957508,0.0,-1.9360131255127155,0.0,-1.142857142857143,0,2.6030904e-05,1556
Kepler-936 b,Kepler-936,1.56,0.13917412,196.050555,,10.56156,0.088,779.0,1.33,5437.0,-0.02687,-0.02,G0 V,0.6701981472308449,1.0,0.6572180298663817,False,False,False,True,False,False,False,-0.693548387096774,0.0,-0.0172153932918286,-0.0789832160665858,-0.0906515580736544,0.0,-0.1531309816789718,0.0,0.0,0,2.5968571e-05,1557
Kepler-1614 b,Kepler-1614,1.56,0.13917412,196.050555,,3.9466141,0.0471,981.0,1.33,5376.0,-0.02687,-0.02,G0 V,0.610828397773553,1.0,0.1704897732440708,False,False,False,True,False,False,False,-0.693548387096774,0.0,-0.2338134868994588,-0.2834397690490771,0.4815864022662889,0.0,-0.2198523379819524,0.0,0.0,0,2.5968571e-05,1558
Kepler-1172 b,Kepler-1172,3.26,0.29083822,196.050555,,26.0204423,0.1716,586.0,1.33,5806.0,-0.02687,-0.04,G0 V,0.6449547196626929,1.0,1.6983838650163996,False,False,False,True,False,False,False,0.6774193548387094,0.0,0.4889662877230892,0.3389279778047164,-0.6373937677053825,0.0,0.2504785343177468,0.0,-0.0952380952380952,0,2.593516e-05,1559
Kepler-118 c,Kepler-118,6.1,0.54420649,196.050555,,20.172011,0.133,558.0,1.33,5181.0,-0.02687,-0.02,G0 V,0.5673718750742499,1.0,1.3036943659346885,False,False,False,True,False,False,False,2.96774193548387,0.0,0.297466751774474,0.1459689815914118,-0.71671388101983,0.0,-0.4331419196062346,0.0,0.0,0,2.5892336e-05,1560
K2-74 b,K2-74,2.31,0.2060844,196.050555,,19.5666,0.1402,811.0,1.33,6060.0,-0.02687,-0.02,G0 V,0.6131049658625457,1.0,1.3199508305992451,False,False,False,True,False,False,False,-0.0887096774193547,0.0,0.2776433291144204,0.1819613332166914,0.0,0.0,0.5283018867924528,0.0,0.0,0,2.5892336e-05,1561
tau Cet g,tau Cet,2.42,,196.050555,,20.0,0.133,811.0,1.33,5577.0,-0.02687,-0.02,G0 V,0.6074189989431872,1.0,1.297463147413275,False,False,False,True,False,False,False,0.0,0.0,0.2918344676647064,0.1459689815914118,0.0,0.0,0.0,0.0,0.0,0,2.5892336e-05,1562
Kepler-859 b,Kepler-859,2.7,0.24087828,196.050555,,20.38164,0.135,511.0,1.33,5097.0,-0.02687,-0.02,G0 V,0.7044003435406934,1.0,1.3221614643722892,False,False,False,True,False,False,False,0.2258064516129033,0.0,0.3043307900374134,0.1559668570428784,-0.8498583569405099,0.0,-0.5250205086136177,0.0,0.0,0,2.5892336e-05,1563
Kepler-247 d,Kepler-247,3.9,0.34793529,196.050555,,20.476536,0.134,497.0,1.33,5010.0,-0.02687,-0.02,G0 V,0.6563846681363857,1.0,1.320116049326864,False,False,False,True,False,False,False,1.193548387096774,0.0,0.3074380403462919,0.1509679193171451,-0.8895184135977338,0.0,-0.6201804757998359,0.0,0.0,0,2.5892336e-05,1564
Kepler-162 c,Kepler-162,3.3,0.29440679,196.050555,,19.446313,0.139,682.0,1.33,5838.0,-0.02687,-0.02,G0 V,0.6083565519404959,1.0,1.3091534306946544,False,False,False,True,False,False,False,0.7096774193548385,0.0,0.2737046824074562,0.1759626079458115,-0.3654390934844193,0.0,0.2854799015586546,0.0,0.0,0,2.5892336e-05,1565
K2-48 b,K2-48,2.24,0.19983941,196.050555,,20.5065,0.1344,811.0,1.33,4899.0,-0.02687,-0.02,G0 V,0.6168512995787311,1.0,1.323374156468195,False,False,False,True,False,False,False,-0.1451612903225803,0.0,0.3084191738846416,0.1529674944074383,0.0,0.0,-0.7415914684167351,0.0,0.0,0,2.5892336e-05,1566
TOI-125 d,TOI-125,2.93,0.26139709,13.6,0.04279017,19.98,0.137,638.1,2.98,5320.0,-0.28483,-0.02,K0 V,0.6398169371557788,0.9,1.318352722608172,False,False,False,False,True,False,False,0.4112903225806453,-182.450555,0.2911795927892895,0.1659647324943449,-0.4898016997167138,1.65,-0.2811047306535411,-0.25796,0.0,0,2.5892336e-05,1567
Kepler-1546 b,Kepler-1546,3.4,0.30332821,196.050555,,19.5974971,0.1366,671.0,1.33,5569.0,-0.02687,-0.02,G0 V,0.608082646631514,1.0,1.3021021258479444,False,False,False,True,False,False,False,0.7903225806451611,0.0,0.2786550158400826,0.1639651574040516,-0.3966005665722379,0.0,-0.0087503418102269,0.0,0.0,0,2.5892336e-05,1568
Kepler-53 c,Kepler-53,3.57,0.31849462,196.050555,,38.5575914,0.2248,550.0,1.33,6079.0,-0.02687,-0.2,G0 V,0.646558626337995,1.0,2.268795246808729,False,False,False,True,False,False,False,0.9274193548387094,0.0,0.8994794854704234,0.604871464813727,-0.7393767705382436,0.0,0.5490839485917418,0.0,-0.8571428571428573,0,2.5839003e-05,1569
Kepler-259 c,Kepler-259,2.71,0.24177042,196.050555,,36.9249531,0.2155,530.0,1.33,5926.0,-0.02687,-0.2,G0 V,0.6950643206602041,1.0,2.192471900466238,False,False,False,True,False,False,False,0.2338709677419354,0.0,0.8460207953047485,0.5583813439644075,-0.7960339943342776,0.0,0.3817336614711512,0.0,-0.8571428571428573,0,2.5839003e-05,1570
Kepler-1175 b,Kepler-1175,3.01,0.26853468,196.050555,,37.94563,0.2183,516.0,1.33,5870.0,-0.02687,-0.2,G0 V,0.6861379570834897,1.0,2.228241973241448,False,False,False,True,False,False,False,0.475806451612903,0.0,0.8794415781911732,0.5723783695964607,-0.8356940509915014,0.0,0.3204812687995624,0.0,-0.8571428571428573,0,2.5839003e-05,1571
HD 90156 b,HD 90156,2.42,,196.050555,,49.609,0.2509,811.0,1.33,5629.62,-0.02687,-0.1805,G0 V,0.6074189989431872,1.0,2.5987484549146047,False,False,False,True,False,False,False,0.0,0.0,1.2613439769757842,0.7353437394553657,0.0,0.0,0.0575553732567677,0.0,-0.7642857142857143,0,2.5839003e-05,1572
Kepler-180 c,Kepler-180,2.69,0.23998614,196.050555,,41.8854834,0.2259,540.0,1.33,5735.0,-0.02687,-0.2,G0 V,0.6916252383026794,1.0,2.347743020959744,False,False,False,True,False,False,False,0.2177419354838709,0.0,1.0084471284154826,0.6103702963120335,-0.7677053824362606,0.0,0.1728192507519825,0.0,-0.8571428571428573,0,2.5839003e-05,1573
Kepler-122 e,Kepler-122,1.93,0.17218336,196.050555,,37.9963981,0.2235,555.0,1.33,6103.0,-0.02687,-0.2,G0 V,0.7315509071193445,1.0,2.250469879381306,False,False,False,True,False,False,False,-0.3951612903225805,0.0,0.881103915849306,0.5983728457702738,-0.7252124645892352,0.0,0.5753349740224227,0.0,-0.8571428571428573,0,2.5839003e-05,1574
Kepler-1118 b,Kepler-1118,2.56,0.2283883,196.050555,,38.6715075,0.2079,502.0,1.33,5432.0,-0.02687,-0.16,G0 V,0.7165159032793978,1.0,2.201637759268809,False,False,False,True,False,False,False,0.1129032258064516,0.0,0.9032095250601978,0.5203894172488346,-0.8753541076487252,0.0,-0.1585999453103637,0.0,-0.6666666666666667,0,2.5839003e-05,1575
Kepler-84 f,Kepler-84,2.29,0.20430047,196.050555,,44.5520266,0.2451,572.0,1.33,6036.0,-0.02687,-0.18,G0 V,0.7002644432007278,1.0,2.478192637805654,False,False,False,True,False,False,False,-0.1048387096774192,0.0,1.0957597357101834,0.7063499006461127,-0.6770538243626062,0.0,0.5020508613617719,0.0,-0.761904761904762,0,2.5839003e-05,1576
Kepler-171 d,Kepler-171,1.84,0.16415409,196.050555,,39.6027551,0.2202,483.0,1.33,5641.0,-0.02687,-0.16,G0 V,0.7741939233626982,1.0,2.274239801471501,False,False,False,True,False,False,False,-0.4677419354838708,0.0,0.9337020578618164,0.581876351275354,-0.9291784702549576,0.0,0.0700027344818157,0.0,-0.6666666666666667,0,2.5839003e-05,1577
HD 110067 f,HD 110067,2.601,0.23204608,5.04,0.01585761,41.05854,0.2163,489.0,1.33,5266.0,-0.02687,-0.2,K0.0 V,0.7205493699174471,0.9,2.2906098958841854,False,False,False,False,True,False,False,0.1459677419354839,-191.010555,0.9813699056128876,0.5623804941449941,-0.9121813031161472,0.0,-0.3401695378725731,0.0,-0.8571428571428573,0,2.5839003e-05,1578
Kepler-487 c,Kepler-487,2.62,0.23374115,196.050555,,38.6519976,0.2164,504.0,1.33,5700.0,-0.02687,-0.18,G0 V,0.7121470221858759,1.0,2.2369037623666594,False,False,False,True,False,False,False,0.1612903225806452,0.0,0.902570697893603,0.5628803879175676,-0.8696883852691218,0.0,0.1345365053322395,0.0,-0.761904761904762,0,2.5839003e-05,1579
Kepler-1919 b,Kepler-1919,2.09,0.18645763,196.050555,,37.8862977,0.2107,479.0,1.33,5513.0,-0.02687,-0.16,G0 V,0.7579069525936664,1.0,2.19529415141694,False,False,False,True,False,False,False,-0.2661290322580645,0.0,0.8774988165626381,0.5343864428808878,-0.9405099150141644,0.0,-0.0700027344818157,0.0,-0.6666666666666667,0,2.5839003e-05,1580
Kepler-1666 c,Kepler-1666,2.97,0.26496611,196.050555,,40.7155403,0.2383,578.0,1.33,6297.0,-0.02687,-0.2,G0 V,0.6612903888436078,1.0,2.370478597390788,False,False,False,True,False,False,False,0.4435483870967743,0.0,0.9701388113226096,0.6723571241111264,-0.660056657223796,0.0,0.7875307629204266,0.0,-0.8571428571428573,0,2.5839003e-05,1581
Kepler-1926 b,Kepler-1926,2.67,0.23820186,196.050555,,42.8774169,0.2197,451.0,1.33,5256.0,-0.02687,-0.16,G0 V,0.7361477254519342,1.0,2.3437432063413186,False,False,False,True,False,False,False,0.2016129032258064,0.0,1.0409267447772046,0.5793768824124873,-1.019830028328612,0.0,-0.3511074651353568,0.0,-0.6666666666666667,0,2.5839003e-05,1582
Kepler-325 d,Kepler-325,3.01,0.26853468,196.050555,,38.7146833,0.2157,541.0,1.33,5749.0,-0.02687,-0.18,G0 V,0.6749890963192003,1.0,2.235457322675153,False,False,False,True,False,False,False,0.475806451612903,0.0,0.9046232623924992,0.5593811315095542,-0.7648725212464589,0.0,0.1881323489198796,0.0,-0.761904761904762,0,2.5839003e-05,1583
Kepler-902 b,Kepler-902,2.49,0.2221433,196.050555,,40.1099547,0.2281,524.0,1.33,5960.0,-0.02687,-0.2,G0 V,0.7100711292831681,1.0,2.3173831267127567,False,False,False,True,False,False,False,0.056451612903226,0.0,0.9503096716048935,0.6213679593086469,-0.8130311614730878,0.0,0.4189226141646158,0.0,-0.8571428571428573,0,2.5839003e-05,1584
HD 27631 b,HD 27631,2.42,,495.81231492,1.56,2170.0,3.22,811.0,1.33,5737.0,-0.02687,-0.12,G3 IV/V,0.6074189989431872,1.0,8.85200691060029,False,False,False,True,False,False,False,0.0,299.76175992000003,70.69088357499075,15.577689740930053,0.0,0.0,0.1750068362045392,0.0,-0.4761904761904761,0,2.5835652e-05,1585
HD 33564 b,HD 33564,2.42,,196.050555,,388.0,1.1,811.0,1.33,6250.0,-0.02687,-0.12,F6 V,0.6074189989431872,0.7,6.0586557966483054,False,False,True,False,False,False,False,0.0,0.0,12.341532175337258,4.979941762375495,0.0,0.0,0.7361225047853431,0.0,-0.4761904761904761,0,2.5835652e-05,1586
Kepler-1883 b,Kepler-1883,3.23,0.2881618,196.050555,,103.427188,0.4436,414.0,1.33,6194.0,-0.02687,-0.12,G0 V,0.7266448797997664,1.0,3.8475975572959817,False,False,False,True,False,False,False,0.6532258064516129,0.0,3.0235529350591817,1.698639039204169,-1.1246458923512748,0.0,0.6748701121137545,0.0,-0.4761904761904761,0,2.5835652e-05,1587
Kepler-1599 b,Kepler-1599,1.83,0.16326195,196.050555,,122.363553,0.4826,408.0,1.33,6003.0,-0.02687,-0.12,G0 V,0.8185863530326725,1.0,4.095221688730817,False,False,False,True,False,False,False,-0.475806451612903,0.0,3.6436004185704607,1.8935976105077668,-1.141643059490085,0.0,0.4659557013945857,0.0,-0.4761904761904761,0,2.5835652e-05,1588
HD 156411 b,HD 156411,2.42,,196.050555,,842.2,1.88,811.0,1.33,5900.0,0.731,-0.12,F8 IV/V,0.6074189989431872,0.7,7.367920671091969,False,False,True,False,False,False,False,0.0,0.0,27.213740596057026,8.879113188447453,0.0,0.0,0.3532950505879136,0.7578699999999999,-0.4761904761904761,0,2.5835652e-05,1589
HIP 109600 b,HIP 109600,2.42,,196.050555,,232.08,0.706,811.0,1.33,5530.0,-0.02687,-0.12,G5,0.6074189989431872,1.0,5.105026748971743,False,False,False,True,False,False,False,0.0,0.0,7.23612764658643,3.010360298436582,0.0,0.0,-0.0514082581350834,0.0,-0.4761904761904761,0,2.5835652e-05,1590
Kepler-1311 d,Kepler-1311,7.22,0.64412637,196.050555,,197.5107678,0.6647,360.0,1.33,5988.0,-0.02687,-0.12,G0 V,0.6276080150819987,1.0,4.884961765390139,False,False,False,True,False,False,False,3.870967741935483,0.0,6.1042015650746375,2.803904170363797,-1.2776203966005666,0.0,0.4495488105004102,0.0,-0.4761904761904761,0,2.5835652e-05,1591
