sy_dist,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_orbeccen,pl_insol,pl_eqt,st_teff,st_rad,st_mass,st_lum,st_met,habitability_score,stellar_compatibility,orbital_stability,habitable
503.568,0.928310036,0.101,2.31,152.0,0.0,88.24,802.0,4334.53,0.632532,0.68,-0.89537,0.2182,518.1043699999999,0.750178262374524,9.191188475247523,0
503.568,0.928310498,0.101,1.28,152.0,0.0,88.24,802.0,4248.0,0.62,0.65,-0.07917,-0.09,516.25817,0.735202492211838,9.19119304950495,0
503.568,10.300667155,0.101,1.342,152.0,0.0,493.553,802.0,4109.0,0.698,0.96,-0.07917,0.0,516.32017,0.7111457251644168,101.98680351485147,0
1775.8,10.300667155,0.101,2.528,152.0,0.0,357.191,802.0,6321.0,1.319,0.96,-0.07917,0.0,517.50617,1.0939771547248183,101.98680351485147,0
1775.8,8.39827939,0.101,2.31,152.0,0.0,88.24,802.0,6112.9,1.31291,1.15,0.33615,0.0854,516.87285,1.0579612322602976,83.15128108910892,0
1775.8,8.39846269,0.101,2.55,152.0,0.0,88.24,802.0,6159.0,1.23,1.16,-0.07917,0.05,517.5281699999999,1.0659397715472483,83.15309594059406,0
1775.8,8.3986514811,0.101,2.31,152.0,0.0,88.24,802.0,6112.9,1.31291,1.15,0.33615,0.0854,516.87285,1.0579612322602976,83.15496515940593,0
1775.8,8.39842977,0.101,2.31,152.0,0.0,88.24,802.0,6112.9,1.31291,1.15,0.33615,0.0854,516.87285,1.0579612322602976,83.15276999999999,0
1480.16,8.63847391,0.101,2.31,152.0,0.0,88.24,802.0,5994.0,1.64194,1.1,0.49628,0.0,516.71272,1.0373831775700935,85.52944465346535,0
1480.16,8.63847725,0.101,2.12,152.0,0.0,88.24,802.0,5870.0,1.02,1.01,-0.07917,-0.06,517.09817,1.0159224645205953,85.52947772277227,0
1480.16,8.6389759066,0.101,2.31,152.0,0.0,88.24,802.0,5994.0,1.64194,1.1,0.49628,0.0,516.71272,1.0373831775700935,85.53441491683168,0
1480.16,8.63848757,0.101,2.31,152.0,0.0,88.24,802.0,5994.0,1.64194,1.1,0.49628,0.0,516.71272,1.0373831775700935,85.5295799009901,0
1020.72,13.485,0.101,1.92,54.1,0.0,88.24,802.0,5620.0,1.037,1.08,-0.07917,0.0,516.8981699999999,0.9726548978885428,133.5148514851485,0
1020.72,13.485,0.101,2.59,152.0,0.0,88.24,802.0,5620.0,1.1,1.1,-0.07917,0.0,517.56817,0.9726548978885428,133.5148514851485,0
1020.72,13.484577,0.101,2.31,10.3,0.0,88.24,802.0,5620.0,1.283,1.244,-0.07917,0.0,517.2881699999999,0.9726548978885428,133.51066336633662,0
1020.72,13.484577,0.101,2.31,15.7,0.0,88.24,802.0,5620.0,1.283,1.244,-0.07917,0.0,517.2881699999999,0.9726548978885428,133.51066336633662,0
1020.72,13.48457668,0.101,2.31,152.0,0.0,88.24,802.0,6298.14,1.35452,1.24,0.41512,-0.089,516.79388,1.0900207684319834,133.5106601980198,0
1020.72,13.48452939,0.101,2.31,152.0,0.0,88.24,802.0,6298.14,1.35452,1.24,0.41512,-0.089,516.79388,1.0900207684319834,133.51019198019802,0
1020.72,27.402,0.101,2.77,152.0,0.0,88.24,802.0,5620.0,1.1,1.1,-0.07917,0.0,517.74817,0.9726548978885428,271.3069306930693,0
1020.72,27.4023619,0.101,2.31,152.0,0.0,88.24,802.0,6298.14,1.35452,1.24,0.41512,-0.089,516.79388,1.0900207684319834,271.3105138613861,0
1020.72,27.402,0.101,2.05,13.7,0.0,88.24,802.0,5620.0,1.037,1.08,-0.07917,0.0,517.0281699999999,0.9726548978885428,271.3069306930693,0
1020.72,27.402299,0.101,2.31,8.2,0.0,88.24,802.0,5620.0,1.283,1.244,-0.07917,0.0,517.2881699999999,0.9726548978885428,271.3098910891089,0
1020.72,27.40229859,0.101,2.31,152.0,0.0,88.24,802.0,6298.14,1.35452,1.24,0.41512,-0.089,516.79388,1.0900207684319834,271.30988702970296,0
1020.72,27.402299,0.101,2.31,11.4,0.0,88.24,802.0,5620.0,1.283,1.244,-0.07917,0.0,517.2881699999999,0.9726548978885428,271.3098910891089,0
1020.72,52.09080482,0.101,2.31,152.0,0.0,88.24,802.0,6298.14,1.35452,1.24,0.41512,-0.089,516.79388,1.0900207684319834,515.7505427722772,0
1020.72,52.09081627,0.101,2.31,152.0,0.0,88.24,802.0,6298.14,1.35452,1.24,0.41512,-0.089,516.79388,1.0900207684319834,515.7506561386137,0
1020.72,52.0907634191,0.101,2.31,152.0,0.0,88.24,802.0,6298.14,1.35452,1.24,0.41512,-0.089,516.79388,1.0900207684319834,515.7501328623762,0
1020.72,52.090816,0.101,2.31,10.2,0.0,88.24,802.0,5620.0,1.283,1.244,-0.07917,0.0,517.2881699999999,0.9726548978885428,515.7506534653464,0
1020.72,52.090816,0.101,2.31,12.4,0.0,88.24,802.0,5620.0,1.283,1.244,-0.07917,0.0,517.2881699999999,0.9726548978885428,515.7506534653464,0
1020.72,52.091,0.101,2.31,152.0,0.0,88.24,802.0,5620.0,1.037,1.08,-0.07917,0.0,517.2881699999999,0.9726548978885428,515.7524752475248,0
1020.72,81.0644826747,0.101,2.31,152.0,0.0,88.24,802.0,6298.14,1.35452,1.24,0.41512,-0.089,516.79388,1.0900207684319834,802.6186403435644,0
1020.72,81.06379,0.101,2.31,6.54,0.0,88.24,802.0,5620.0,1.283,1.244,-0.07917,0.0,517.2881699999999,0.9726548978885428,802.6117821782177,0
1020.72,81.064,0.101,2.9,3.4,0.0,88.24,802.0,5620.0,0.957,1.1,-0.07917,0.0,517.87817,0.9726548978885428,802.6138613861385,0
1020.72,81.0634942,0.101,2.85,152.0,0.0,88.24,802.0,6223.0,1.31,1.18,-0.07917,0.0,517.82817,1.0770162686050537,802.6088534653464,0
1020.72,10.300667155,0.101,3.049,152.0,0.0,18.78,802.0,6389.0,1.343,0.96,-0.07917,0.0,518.02717,1.1057459328487367,101.98680351485147,0
1020.72,81.06379,0.101,2.31,5.97,0.0,88.24,802.0,5620.0,1.283,1.244,-0.07917,0.0,517.2881699999999,0.9726548978885428,802.6117821782177,0
1020.72,81.0637895,0.101,2.31,152.0,0.0,88.24,802.0,6298.14,1.35452,1.24,0.41512,-0.089,516.79388,1.0900207684319834,802.6117772277227,0
1020.72,81.06362509,0.101,2.31,152.0,0.0,88.24,802.0,6298.14,1.35452,1.24,0.41512,-0.089,516.79388,1.0900207684319834,802.6101494059405,0
703.168,13.73469807,0.101,2.18,152.0,0.0,88.24,802.0,5208.0,0.8,0.84,-0.07917,-0.05,517.1581699999999,0.90134994807892,135.9871096039604,0
703.168,13.7347221495,0.101,2.31,152.0,0.0,88.24,802.0,5090.0,0.789399,0.85,-0.42384,0.0,517.63284,0.8809276566285912,135.98734801485148,0
703.168,13.73474659,0.101,2.31,152.0,0.0,88.24,802.0,5090.0,0.789399,0.85,-0.42384,0.0,517.63284,0.8809276566285912,135.98758999999998,0
703.168,13.73474071,0.101,2.31,152.0,0.0,88.24,802.0,5090.0,0.789399,0.85,-0.42384,0.0,517.63284,0.8809276566285912,135.98753178217822,0
703.168,10.300667155,0.101,2.711,152.0,0.0,38.274,802.0,5198.0,0.772,0.96,-0.07917,0.0,517.68917,0.8996192454136379,101.98680351485147,0
1266.34,10.300667155,0.101,3.015,152.0,0.0,140.057,802.0,6136.0,1.318,0.96,-0.07917,0.0,517.99317,1.0619591554170993,101.98680351485147,0
1266.34,14.5539759,0.101,3.05,152.0,0.0,88.24,802.0,6383.0,1.47,1.3,-0.07917,0.06,518.0281699999999,1.1047075112495672,144.0987712871287,0
1266.34,14.55403948,0.101,2.31,152.0,0.0,88.24,802.0,6306.47,1.33182,1.24,0.40273,0.091,516.8062699999999,1.0914624437521634,144.0994007920792,0
1266.34,14.55387488,0.101,2.31,152.0,0.0,88.24,802.0,6306.47,1.33182,1.24,0.40273,0.091,516.8062699999999,1.0914624437521634,144.0977710891089,0
1425.47,10.300667155,0.101,2.193,152.0,0.0,176.032,802.0,5733.0,1.331,0.96,-0.07917,0.0,517.17117,0.9922118380062306,101.98680351485147,0
1425.47,11.30119217,0.101,1.96,152.0,0.0,88.24,802.0,5971.0,1.12,1.09,-0.07917,0.08,516.93817,1.0334025614399447,111.89299178217821,0
1425.47,11.3012284644,0.101,2.31,152.0,0.0,88.24,802.0,5753.71,1.37928,1.03,0.27379,0.0631,516.93521,0.9957961232260297,111.89335113267326,0
1425.47,11.30123036,0.101,2.31,152.0,0.0,88.24,802.0,5753.71,1.37928,1.03,0.27379,0.0631,516.93521,0.9957961232260297,111.8933699009901,0
985.699,4.24153639,0.101,1.37,152.0,0.0,88.24,802.0,5745.0,0.97,0.98,-0.07917,0.0,516.34817,0.994288681204569,41.995409801980195,0
985.699,4.2415470187,0.101,2.31,152.0,0.0,88.24,802.0,5581.0,1.21429,0.99,0.11018,0.0,517.0988199999999,0.9659051574939426,41.99551503663366,0
985.699,10.300667155,0.101,1.676,152.0,0.0,617.407,802.0,5777.0,1.221,0.96,-0.07917,0.0,516.65417,0.9998269297334718,101.98680351485147,0
985.699,4.24153629,0.101,2.31,152.0,0.0,88.24,802.0,5581.0,1.21429,0.99,0.11018,0.0,517.0988199999999,0.9659051574939426,41.995408811881184,0
931.192,11.1312655397,0.101,2.31,152.0,0.0,88.24,802.0,6013.42,1.65043,1.11,0.50637,-0.093,516.70263,1.0407442021460713,110.21054989801979,0
931.192,10.300667155,0.101,2.39,152.0,0.0,299.97,802.0,5995.0,1.666,0.96,-0.07917,0.0,517.36817,1.0375562478366216,101.98680351485147,0
931.192,11.13125132,0.101,2.11,152.0,0.0,88.24,802.0,5839.0,1.38,1.19,-0.07917,0.34,517.08817,1.0105572862582208,110.2104091089109,0
931.192,11.13120762,0.101,2.31,152.0,0.0,88.24,802.0,6013.42,1.65043,1.11,0.50637,-0.093,516.70263,1.0407442021460713,110.20997643564355,0
931.192,11.13127159,0.101,2.31,152.0,0.0,88.24,802.0,6013.42,1.65043,1.11,0.50637,-0.093,516.70263,1.0407442021460713,110.2106098019802,0
492.122,29.6193891,0.101,2.31,152.0,0.0,88.24,802.0,5595.29,1.03781,0.989,-0.02178,0.0015,517.23078,0.9683783316026306,293.26127821782177,0
492.122,29.61953353,0.101,2.31,152.0,0.0,88.24,802.0,5595.29,1.03781,0.989,-0.02178,0.0015,517.23078,0.9683783316026306,293.2627082178218,0
492.122,29.6194447822,0.101,2.31,152.0,0.0,88.24,802.0,5595.29,1.03781,0.989,-0.02178,0.0015,517.23078,0.9683783316026306,293.26182952673264,0
492.122,29.6193421,0.101,1.68,152.0,0.0,88.24,802.0,5631.0,0.96,0.94,-0.07917,-0.02,516.6581699999999,0.9745586708203531,293.2608128712871,0
817.584,6.40087618,0.101,1.3,152.0,0.0,88.24,802.0,5475.0,1.09,0.93,-0.07917,0.09,516.2781699999999,0.9475597092419522,63.37501168316831,0
817.584,6.4008380671,0.101,2.31,152.0,0.0,88.24,802.0,5317.0,2.45824,0.96,-0.07917,0.0,517.2881699999999,0.920214607130495,63.37463432772277,0
817.584,6.40087137,0.101,2.31,152.0,0.0,88.24,802.0,5317.0,2.45824,0.96,-0.07917,0.0,517.2881699999999,0.920214607130495,63.37496405940593,0
1315.26,27.07238187,0.101,2.31,152.0,0.0,88.24,802.0,5875.0,1.65769,1.06,0.46974,0.0,516.73926,1.0167878158532364,268.04338485148514,0
1315.26,27.07237655,0.101,2.31,152.0,0.0,88.24,802.0,5875.0,1.65769,1.06,0.46974,0.0,516.73926,1.0167878158532364,268.04333217821784,0
1315.26,27.07237711,0.101,2.17,152.0,0.0,88.24,802.0,5680.0,0.95,0.96,-0.07917,-0.02,517.1481699999999,0.9830391138802353,268.04333772277226,0
1315.26,27.0725682169,0.101,2.31,152.0,0.0,88.24,802.0,5875.0,1.65769,1.06,0.46974,0.0,516.73926,1.0167878158532364,268.045229870297,0
972.274,13.7193535845,0.101,2.31,152.0,0.0,88.24,802.0,5933.64,1.22214,1.08,0.22222,-0.0931,516.98678,1.0269366562824507,135.8351840049505,0
972.274,13.71938426,0.101,2.31,152.0,0.0,88.24,802.0,5933.64,1.22214,1.08,0.22222,-0.0931,516.98678,1.0269366562824507,135.83548772277226,0
972.274,10.300667155,0.101,2.041,152.0,0.0,141.888,802.0,6395.0,1.141,0.96,-0.07917,0.0,517.01917,1.106784354447906,101.98680351485147,0
972.274,13.71933369,0.101,2.39,152.0,0.0,88.24,802.0,6224.0,1.29,1.19,-0.07917,0.03,517.36817,1.0771893388715819,135.83498702970294,0
972.274,13.71938763,0.101,2.31,152.0,0.0,88.24,802.0,5933.64,1.22214,1.08,0.22222,-0.0931,516.98678,1.0269366562824507,135.8355210891089,0
1021.87,3.5224984671,0.101,2.31,152.0,0.0,88.24,802.0,6179.0,1.5817,1.18,0.51662,-0.05,516.69238,1.0694011768778124,34.876222446534655,0
1021.87,3.52249865,0.101,2.31,152.0,0.0,88.24,802.0,6179.0,1.5817,1.18,0.51662,-0.05,516.69238,1.0694011768778124,34.87622425742574,0
1021.87,3.522498429,0.101,2.31,152.0,0.0,88.24,802.0,6179.0,1.5817,1.18,0.51662,-0.05,516.69238,1.0694011768778124,34.87622206930693,0
369.451,7.05351187,0.101,2.31,152.0,0.0,88.24,802.0,4613.0,0.66402,0.731,-0.74501,0.07,517.9540099999999,0.7983731394946348,69.83675118811881,0
369.451,7.0535216,0.101,2.31,0.57,0.0,88.24,802.0,5620.0,0.685,0.725,-0.07917,0.0,517.2881699999999,0.9726548978885428,69.83684752475247,0
369.451,10.300667155,0.101,2.592,152.0,0.0,54.382,802.0,4665.0,0.681,0.96,-0.07917,0.0,517.57017,0.8073727933541017,101.98680351485147,0
369.451,7.053514449,0.101,2.7,152.0,0.0,88.24,802.0,4638.0,0.71,0.76,-0.07917,0.07,517.67817,0.8026998961578401,69.83677672277227,0
369.451,7.0535216,0.101,2.31,1.74,0.0,88.24,802.0,5620.0,0.685,0.725,-0.07917,0.0,517.2881699999999,0.9726548978885428,69.83684752475247,0
369.451,7.0534,0.101,2.367,3.5,0.0049,88.24,802.0,4540.0,0.678,0.73,-0.76955,0.04,518.03555,0.7857390100380754,69.83564356435643,0
369.451,7.0542,0.101,2.31,4.5,0.0,88.24,802.0,5620.0,0.957,0.73,-0.07917,0.0,517.2881699999999,0.9726548978885428,69.84356435643564,0
369.451,7.05325,0.101,2.31,2.4,0.006,88.24,802.0,5620.0,0.957,0.73,-0.07917,0.0,517.2881699999999,0.9726548978885428,69.83415841584159,0
369.451,7.053527145,0.101,2.31,152.0,0.0,88.24,802.0,4613.0,0.66402,0.731,-0.74501,0.07,517.9540099999999,0.7983731394946348,69.83690242574258,0
369.451,7.053,0.101,2.64,152.0,0.0,88.24,802.0,5620.0,0.65,0.72,-0.07917,0.0,517.61817,0.9726548978885428,69.83168316831683,0
369.451,9.522,0.101,2.79,152.0,0.0,88.24,802.0,5620.0,0.65,0.72,-0.07917,0.0,517.7681699999999,0.9726548978885428,94.27722772277227,0
369.451,9.52318,0.101,2.31,4.0,0.0,88.24,802.0,5620.0,0.957,0.73,-0.07917,0.0,517.2881699999999,0.9726548978885428,94.2889108910891,0
369.451,9.521644639,0.101,2.31,152.0,0.0,88.24,802.0,4613.0,0.66402,0.731,-0.74501,0.07,517.9540099999999,0.7983731394946348,94.2737092970297,0
369.451,9.5231,0.101,2.507,3.49,0.0079,88.24,802.0,4540.0,0.678,0.73,-0.76955,0.04,518.1755499999999,0.7857390100380754,94.28811881188118,0
369.451,9.5216309,0.101,2.31,152.0,0.0,88.24,802.0,4613.0,0.66402,0.731,-0.74501,0.07,517.9540099999999,0.7983731394946348,94.27357326732673,0
369.451,10.300667155,0.101,2.594,152.0,0.0,36.482,802.0,4665.0,0.681,0.96,-0.07917,0.0,517.57217,0.8073727933541017,101.98680351485147,0
369.451,9.521632,0.101,2.31,1.11,0.0,88.24,802.0,5620.0,0.685,0.725,-0.07917,0.0,517.2881699999999,0.9726548978885428,94.27358415841584,0
369.451,9.521650159,0.101,2.85,152.0,0.0,88.24,802.0,4638.0,0.71,0.76,-0.07917,0.07,517.82817,0.8026998961578401,94.27376395049504,0
369.451,9.521632,0.101,2.31,3.45,0.0,88.24,802.0,5620.0,0.685,0.725,-0.07917,0.0,517.2881699999999,0.9726548978885428,94.27358415841584,0
369.451,9.5232,0.101,2.31,3.4,0.01,88.24,802.0,5620.0,0.957,0.73,-0.07917,0.0,517.2881699999999,0.9726548978885428,94.28910891089107,0
369.451,10.300667155,0.101,1.561,152.0,0.0,164.625,802.0,4665.0,0.681,0.96,-0.07917,0.0,516.53917,0.8073727933541017,101.98680351485147,0
369.451,3.0721527,0.101,2.31,152.0,0.0,88.24,802.0,4613.0,0.66402,0.731,-0.74501,0.07,517.9540099999999,0.7983731394946348,30.417353465346533,0
369.451,3.0721487,0.101,2.31,1.10539,0.0,88.24,802.0,5620.0,0.685,0.725,-0.07917,0.0,517.2881699999999,0.9726548978885428,30.417313861386138,0
369.451,3.0721487,0.101,2.31,8.93342,0.0,88.24,802.0,5620.0,0.685,0.725,-0.07917,0.0,517.2881699999999,0.9726548978885428,30.417313861386138,0
369.451,3.0723,0.101,1.309,5.95,0.0041,88.24,802.0,4540.0,0.678,0.73,-0.76955,0.04,516.97755,0.7857390100380754,30.418811881188116,0
369.451,3.072146607,0.101,2.31,152.0,0.0,88.24,802.0,4613.0,0.66402,0.731,-0.74501,0.07,517.9540099999999,0.7983731394946348,30.41729313861386,0
369.451,3.072149196,0.101,1.7,152.0,0.0,88.24,802.0,4638.0,0.71,0.76,-0.07917,0.07,516.67817,0.8026998961578401,30.417318772277223,0
369.451,3.07208,0.101,2.31,4.1,0.0,88.24,802.0,5620.0,0.957,0.73,-0.07917,0.0,517.2881699999999,0.9726548978885428,30.416633663366337,0
369.451,3.07221,0.101,2.31,4.1,0.005,88.24,802.0,5620.0,0.957,0.73,-0.07917,0.0,517.2881699999999,0.9726548978885428,30.417920792079208,0
369.451,3.072,0.101,1.3,3.7,0.0,88.24,802.0,5620.0,0.957,0.6,-0.07917,0.0,516.2781699999999,0.9726548978885428,30.415841584158414,0
369.451,3.0721904776,0.101,2.31,152.0,0.0,88.24,802.0,4613.0,0.66402,0.731,-0.74501,0.07,517.9540099999999,0.7983731394946348,30.417727500990097,0
369.451,4.645,0.101,1.3,2.1,0.0,88.24,802.0,5620.0,0.957,0.6,-0.07917,0.0,516.2781699999999,0.9726548978885428,45.99009900990098,0
369.451,4.6453954,0.101,2.31,0.879387,0.0,88.24,802.0,5620.0,0.685,0.725,-0.07917,0.0,517.2881699999999,0.9726548978885428,45.99401386138614,0
369.451,4.645397088,0.101,1.69,152.0,0.0,88.24,802.0,4638.0,0.71,0.76,-0.07917,0.07,516.66817,0.8026998961578401,45.99403057425742,0
369.451,10.300667155,0.101,1.602,152.0,0.0,94.781,802.0,4665.0,0.681,0.96,-0.07917,0.0,516.58017,0.8073727933541017,101.98680351485147,0
369.451,4.64534635,0.101,2.31,152.0,0.0,88.24,802.0,4613.0,0.66402,0.731,-0.74501,0.07,517.9540099999999,0.7983731394946348,45.993528217821776,0
369.451,4.6453,0.101,2.31,2.2,0.008,88.24,802.0,5620.0,0.957,0.73,-0.07917,0.0,517.2881699999999,0.9726548978885428,45.993069306930686,0
369.451,4.645382149,0.101,2.31,152.0,0.0,88.24,802.0,4613.0,0.66402,0.731,-0.74501,0.07,517.9540099999999,0.7983731394946348,45.99388266336633,0
369.451,4.64551,0.101,2.31,6.3,0.0,88.24,802.0,5620.0,0.957,0.73,-0.07917,0.0,517.2881699999999,0.9726548978885428,45.99514851485148,0
369.451,4.6447,0.101,1.33,2.97,0.0035,88.24,802.0,4540.0,0.678,0.73,-0.76955,0.04,516.99855,0.7857390100380754,45.98712871287129,0
369.451,4.6453954,0.101,2.31,6.14126,0.0,88.24,802.0,5620.0,0.685,0.725,-0.07917,0.0,517.2881699999999,0.9726548978885428,45.99401386138614,0
369.451,10.300667155,0.101,1.432,152.0,0.0,750.964,802.0,4665.0,0.681,0.96,-0.07917,0.0,516.41017,0.8073727933541017,101.98680351485147,0
369.451,0.98678,0.101,1.031,152.0,0.186,88.24,802.0,4540.0,0.678,0.73,-0.76955,0.04,516.6995499999999,0.7857390100380754,9.770099009900989,0
369.451,0.98678527,0.101,2.31,4459.73,0.0,88.24,802.0,5620.0,0.685,0.725,-0.07917,0.0,517.2881699999999,0.9726548978885428,9.770151188118811,0
369.451,0.986784806,0.101,2.31,152.0,0.0,88.24,802.0,4613.0,0.66402,0.731,-0.74501,0.07,517.9540099999999,0.7983731394946348,9.770146594059405,0
369.451,0.986787059,0.101,1.23,152.0,0.0,88.24,802.0,4638.0,0.71,0.76,-0.07917,0.07,516.20817,0.8026998961578401,9.770168900990098,0
369.451,0.98678527,0.101,2.31,12651.5,0.0,88.24,802.0,5620.0,0.685,0.725,-0.07917,0.0,517.2881699999999,0.9726548978885428,9.770151188118811,0
369.451,0.986785834,0.101,2.31,152.0,0.0,88.24,802.0,4613.0,0.66402,0.731,-0.74501,0.07,517.9540099999999,0.7983731394946348,9.770156772277227,0
369.451,14.6456,0.101,2.31,3.12737,0.0,88.24,802.0,5620.0,0.685,0.725,-0.07917,0.0,517.2881699999999,0.9726548978885428,145.0059405940594,0
369.451,14.6471,0.101,2.31,1.0,0.02,88.24,802.0,5620.0,0.957,0.73,-0.07917,0.0,517.2881699999999,0.9726548978885428,145.02079207920792,0
369.451,14.651,0.101,1.05,0.065,0.1303,88.24,802.0,4540.0,0.678,0.73,-0.76955,0.04,516.7185499999999,0.7857390100380754,145.05940594059405,0
369.451,14.6456,0.101,2.31,1.96262,0.0,88.24,802.0,5620.0,0.685,0.725,-0.07917,0.0,517.2881699999999,0.9726548978885428,145.0059405940594,0
369.451,14.6482,0.101,2.31,0.8,0.0,88.24,802.0,5620.0,0.957,0.73,-0.07917,0.0,517.2881699999999,0.9726548978885428,145.03168316831682,0
1019.26,10.300667155,0.101,2.877,152.0,0.0,44.872,802.0,5621.0,0.783,0.96,-0.07917,0.0,517.8551699999999,0.972827968155071,101.98680351485147,0
1019.26,14.13173322,0.101,2.31,152.0,0.0,88.24,802.0,5293.0,0.787518,0.91,-0.35798,0.0,517.56698,0.916060920733818,139.9181506930693,0
1019.26,14.1316897928,0.101,2.31,152.0,0.0,88.24,802.0,5293.0,0.787518,0.91,-0.35798,0.0,517.56698,0.916060920733818,139.91772072079206,0
1019.26,14.13175309,0.101,2.31,152.0,0.0,88.24,802.0,5293.0,0.787518,0.91,-0.35798,0.0,517.56698,0.916060920733818,139.91834742574255,0
1019.26,14.13176026,0.101,2.85,152.0,0.0,88.24,802.0,5315.0,0.82,0.85,-0.07917,-0.09,517.82817,0.9198684665974386,139.9184184158416,0
440.426,10.300667155,0.101,2.072,152.0,0.0,14.442,802.0,3822.0,0.69,0.96,-0.07917,0.0,517.05017,0.6614745586708204,101.98680351485147,0
440.426,11.41928253,0.101,2.0,152.0,0.0,88.24,802.0,4435.0,0.63,0.67,-0.07917,-0.17,516.97817,0.7675666320526133,113.06220326732672,0
440.426,11.42,0.101,2.09,152.0,0.0,88.24,802.0,5620.0,0.957,0.96,-0.07917,0.0,517.06817,0.9726548978885428,113.06930693069306,0
440.426,11.41926141,0.101,2.31,152.0,0.0,88.24,802.0,4390.0,0.689681,0.69,-0.79815,0.0,518.0071499999999,0.7597784700588439,113.06199415841584,0
440.426,11.4192143055,0.101,2.31,152.0,0.0,88.24,802.0,4390.0,0.689681,0.69,-0.79815,0.0,518.0071499999999,0.7597784700588439,113.06152777722772,0
440.426,11.41926322,0.101,2.31,152.0,0.0,88.24,802.0,4390.0,0.689681,0.69,-0.79815,0.0,518.0071499999999,0.7597784700588439,113.0620120792079,0
780.585,40.0587665215,0.101,2.31,152.0,0.0,88.24,802.0,5401.0,0.880822,0.94,-0.22563,0.0,517.43463,0.9347525095188647,396.62145070792076,0
780.585,40.05881661,0.101,2.31,152.0,0.0,88.24,802.0,5401.0,0.880822,0.94,-0.22563,0.0,517.43463,0.9347525095188647,396.62194663366336,0
780.585,40.0586989,0.101,2.31,152.0,0.0,88.24,802.0,5401.0,0.880822,0.94,-0.22563,0.0,517.43463,0.9347525095188647,396.6207811881188,0
639.771,50.28635977,0.101,2.31,152.0,0.0,88.24,802.0,5928.59,1.25037,1.08,0.24057,0.023,516.9684299999999,1.0260626514364832,497.88475019801973,0
639.771,50.28641007,0.101,2.31,152.0,0.0,88.24,802.0,5928.59,1.25037,1.08,0.24057,0.023,516.9684299999999,1.0260626514364832,497.88524821782175,0
639.771,50.286791997,0.101,2.31,152.0,0.0,88.24,802.0,5928.59,1.25037,1.08,0.24057,0.023,516.9684299999999,1.0260626514364832,497.8890296732673,0
649.65,10.300667155,0.101,1.935,152.0,0.0,83.427,802.0,5705.0,1.065,0.96,-0.07917,0.0,516.9131699999999,0.9873658705434406,101.98680351485147,0
649.65,14.37457572,0.101,2.31,152.0,0.0,88.24,802.0,5734.31,1.07268,1.02,0.04956,0.0168,517.1594399999999,0.9924385600553826,142.3225318811881,0
649.65,14.37454747,0.101,2.31,152.0,0.0,88.24,802.0,5734.31,1.07268,1.02,0.04956,0.0168,517.1594399999999,0.9924385600553826,142.3222521782178,0
649.65,14.37457351,0.101,1.94,152.0,0.0,88.24,802.0,5817.0,1.05,1.01,-0.07917,0.0,516.91817,1.0067497403946002,142.32251,0
649.65,14.3747080848,0.101,2.31,152.0,0.0,88.24,802.0,5734.31,1.07268,1.02,0.04956,0.0168,517.1594399999999,0.9924385600553826,142.32384242376236,0
649.65,9.65185017,0.101,1.14,152.0,0.0,88.24,802.0,5817.0,1.05,1.01,-0.07917,0.0,516.11817,1.0067497403946002,95.56287297029702,0
649.65,9.6521299388,0.101,2.31,152.0,0.0,88.24,802.0,5734.31,1.07268,1.02,0.04956,0.0168,517.1594399999999,0.9924385600553826,95.56564295841584,0
649.65,9.65188331,0.101,2.31,152.0,0.0,88.24,802.0,5734.31,1.07268,1.02,0.04956,0.0168,517.1594399999999,0.9924385600553826,95.56320108910892,0
649.65,10.300667155,0.101,1.074,152.0,0.0,141.839,802.0,5705.0,1.065,0.96,-0.07917,0.0,516.0521699999999,0.9873658705434406,101.98680351485147,0
638.49,30.86396918,0.101,2.31,152.0,0.0,88.24,802.0,6099.13,1.66924,1.15,0.5408,-0.1923,516.6682,1.0555780546902043,305.58385326732673,0
638.49,30.8638931,0.101,2.89,152.0,0.0,88.24,802.0,6112.0,1.65,1.19,-0.07917,-0.06,517.86817,1.0578054690204224,305.58309999999994,0
638.49,30.8639027299,0.101,2.31,152.0,0.0,88.24,802.0,6099.13,1.66924,1.15,0.5408,-0.1923,516.6682,1.0555780546902043,305.58319534554454,0
638.49,30.8639476,0.101,2.31,152.0,0.0,88.24,802.0,6099.13,1.66924,1.15,0.5408,-0.1923,516.6682,1.0555780546902043,305.58363960396036,0
638.49,10.300667155,0.101,3.144,152.0,0.0,86.473,802.0,6112.0,1.643,0.96,-0.07917,0.0,518.12217,1.0578054690204224,101.98680351485147,0
361.896,10.300667155,0.101,1.623,152.0,0.0,413.603,802.0,5737.0,1.575,0.96,-0.07917,0.0,516.60117,0.9929041190723433,101.98680351485147,0
361.896,8.09219642,0.101,1.14,152.0,0.0,88.24,802.0,5770.0,1.16,0.99,-0.07917,0.0,516.11817,0.9986154378677743,80.12075663366336,0
361.896,8.09232984,0.101,2.31,152.0,0.0,88.24,802.0,5664.08,1.65832,1.01,0.40655,-0.3755,516.8024499999999,0.9802838352371063,80.12207762376237,0
361.896,8.0922105,0.101,2.31,152.0,0.0,88.24,802.0,5664.08,1.65832,1.01,0.40655,-0.3755,516.8024499999999,0.9802838352371063,80.12089603960396,0
