pl_radj,pl_massj,stellar_compatibility,orbital_stability,star_A,star_B,star_F,star_G,star_K,star_M,star_Unknown,radius_earth_scaled,mass_earth_scaled,orbital_period_scaled,semimajor_axis_scaled,eq_temp_k_scaled,density_scaled,star_temp_k_scaled,star_luminosity_scaled,star_metallicity_scaled
,,0.9,9.227571067237848,0,0,0,0,1,0,0,0.0,0.0,88.69994264895787,18.17713735831136,0.0,0.0,-0.2712605961170358,-0.19313,1.3809523809523812
0.18288907,,1.0,1.198001111608927,0,0,0,1,0,0,0,-0.2983870967741935,0.0,0.1980871908191336,0.1559668570428784,-0.1019830028328611,0.0,0.7011211375444353,0.0,-0.0952380952380952
,,1.0,8.036397383504095,0,0,0,1,0,0,0,0.0,0.0,41.927619918147215,11.44256845420348,0.0,0.0,0.425485370522286,0.18523,0.761904761904762
0.99,0.492,0.9,0.1508811856190955,0,0,0,0,1,0,0,6.997508064516127,-39.67819500000002,-0.2411524872456042,-0.3001862104302836,0.5127478753541076,-0.6980000000000001,-0.7404976756904567,0.0,0.6666666666666666
0.20965332,0.02737326,1.0,1.049373563610283,0,0,0,1,0,0,0,-0.0564516129032256,-187.350555,0.1408389853274987,0.0839821537923191,0.1699716713881019,2.35,0.3992343450916051,0.0,-1.4047619047619049
0.11062558,,1.0,0.0818833924676995,0,0,0,1,0,0,0,-0.9516129032258064,0.0,-0.2843362125215513,-0.3414274466675831,1.9206798866855523,0.0,0.3325129887886245,0.0,0.4285714285714286
0.24087828,0.08023197,1.0,0.1880317641506277,0,0,0,1,0,0,0,0.2258064516129033,-170.550555,-0.2275652307562484,-0.2689428496444505,0.1473087818696883,5.77,-0.5403336067815149,0.0,-0.1428571428571428
0.23998614,,1.0,0.7349077345562279,0,0,0,1,0,0,0,0.2177419354838709,0.0,-0.0022643261483608,-0.0264943699463863,0.0821529745042493,0.0,0.5447087776866284,0.0,-0.4761904761904761
2.1,1.18,1.0,0.1255896023984257,0,0,0,1,0,0,0,17.03133828225806,178.98696526,-0.2608799599309738,-0.3044852968744142,1.946175637393768,-1.265,0.2548537052228602,0.21692,0.9333333333333332
0.23463329,,0.5,0.0399091972475526,0,0,0,0,0,1,0,0.1693548387096773,0.0,-0.3136625147084015,-0.383918417336316,0.1246458923512747,0.0,-1.716160787530763,-0.97114,0.0
0.24087828,,1.0,0.9904163145038116,0,0,0,1,0,0,0,0.2258064516129033,0.0,0.1159055036155172,0.059487358936226,-0.2124645892351274,0.0,-0.0546896363139185,0.0,1.3333333333333337
0.23909359,,0.5,2.251509816293712,0,0,0,0,0,1,0,0.2096774193548388,0.0,1.0652580235274365,0.4554532161915592,-1.518413597733711,0.0,-1.840853158326497,0.0,-1.238095238095238
,,0.5,1.5189664909338387,0,0,0,0,0,1,0,0.0,0.0,0.7623293219080404,0.0,0.0,0.0,-2.2477440525020507,-1.51223,0.0476190476190476
0.072,,0.5,0.009612135057555,0,0,0,0,0,1,0,-1.2983870967741933,0.0,-0.3387131158802898,-0.4539035454965819,0.8186968838526912,0.0,-1.9513262236806128,0.0,0.0476190476190476
0.12133128,0.00777149,0.5,0.0472471862004621,0,0,0,0,0,1,0,-0.854838709677419,-193.580555,-0.286877952213256,-0.4149118312358624,-0.7592067988668555,4.07,-2.414000546896363,-2.17656,-0.5238095238095238
0.19805548,,1.0,0.3390778877091625,0,0,0,1,0,0,0,-0.1612903225806449,0.0,-0.1633863361289163,-0.1879600584875714,1.093484419263456,0.0,0.0918785890073831,0.0,0.8571428571428571
0.26496611,,1.0,2.370478597390788,0,0,0,1,0,0,0,0.4435483870967743,0.0,0.9701388113226096,0.6723571241111264,-0.660056657223796,0.0,0.7875307629204266,0.0,-0.8571428571428573
,,1.0,2.280174582925721,0,0,0,1,0,0,0,0.0,0.0,0.878589258540818,0.63836434757614,0.0,0.0,-0.2531036368608145,0.0,0.7504761904761904
0.18199692,,1.0,1.187897358581714,0,0,0,1,0,0,0,-0.3064516129032256,0.0,0.1987468659273874,0.1454690878188384,0.2776203966005666,0.0,0.0371889526934645,0.0,0.1904761904761905
,4.999,1.0,0.3424182383497529,0,0,0,1,0,0,0,0.0,1392.77365159,-0.2342265197577587,0.0,0.0,0.0,0.0,0.0,0.0
0.15077196,,1.0,0.51912278690992,0,0,0,1,0,0,0,-0.5887096774193548,0.0,-0.0844923264306042,-0.1189747178724521,0.2379603399433427,0.0,0.2471971561389117,0.0,0.0
0.29369844,0.03272206,1.0,0.9418846903253948,0,0,0,1,0,0,0,0.7032743467741934,-185.650555,0.0864136441813438,0.0509891648024794,-0.0793767705382435,0.27,0.1815695925622094,0.09133,0.8523809523809524
0.14274268,,1.0,0.0634355094744303,0,0,0,1,0,0,0,-0.6612903225806449,0.0,-0.2964437314567802,-0.3579239411625029,2.770538243626062,0.0,-0.3226688542521192,0.0,0.8571428571428571
,,1.0,1.664007533796102,0,0,0,1,0,0,0,0.0,0.0,0.4863977931510931,0.3059349888148768,-0.6345609065155807,0.0,-0.2657916324856439,0.0,0.1904761904761905
,,1.0,9.825580063659602,0,0,0,1,0,0,0,0.0,0.0,120.7888115443902,24.47579889273529,-1.8869688385269123,0.0,0.4156412359857807,0.0,1.7142857142857146
0.20340833,,1.0,1.7701198423301123,0,0,0,1,0,0,0,-0.1129032258064516,0.0,0.5376541915007309,0.3664221352962495,-0.6855524079320113,0.0,0.2253213016133442,0.0,-0.2857142857142857
0.19091801,,1.0,1.2021292820825484,0,0,0,1,0,0,0,-0.225806451612903,0.0,0.2615582924244283,0.0909806666083457,-0.8158640226628895,0.0,-0.8925348646431501,0.0,-1.809523809523809
0.18441869,,1.0,0.7686626875473271,0,0,0,1,0,0,0,-0.284560008064516,0.0,0.0018977336832399,0.0,-0.3129745042492918,0.0,-0.3001585999453104,0.0,0.0
0.12022712,,1.0,0.3400042706387302,0,0,0,1,0,0,0,-0.8648178790322579,0.0,-0.2352976658477345,0.0,0.0,0.0,0.1925075198249931,0.0,0.7142857142857143
0.09724345,0.01352931,0.5,0.0258951304310111,0,0,0,0,0,1,0,-1.07258064516129,-191.750555,-0.3160709644095944,-0.4274691628029043,-0.291784702549575,0.0,-2.4632212195788896,-1.76496,0.2380952380952381
1.24,0.9,0.7,0.1515570381017112,0,0,1,0,0,0,0,9.257387096774192,89.99644500000002,-0.2514083408890991,-0.2789407250959171,2.0651558073654392,-0.7200000000000001,1.1189499589827727,0.0,0.5714285714285715
1.19,1.09,1.0,0.1819323610671222,0,0,0,1,0,0,0,8.80541129032258,150.38414500000002,-0.2354337815905899,-0.2629441243735706,2.320113314447592,-0.532,0.561115668580804,0.0,0.0
0.17218336,,1.0,0.7341048073396497,0,0,0,1,0,0,0,-0.3951612903225805,0.0,-0.0013519060111891,-0.0284939450366796,0.1643059490084986,0.0,0.5643970467596391,0.0,-0.4761904761904761
0.19894762,,1.0,0.6522092301431066,0,0,0,1,0,0,0,-0.1532258064516128,0.0,-0.0231199249317414,-0.0759838534311459,-0.376770538243626,0.0,-0.4090784796281104,0.0,0.0
0.22660401,,1.0,0.5934814317816637,0,0,0,1,0,0,0,0.0967741935483871,0.0,-0.1074373739030517,0.0,0.348441926345609,0.0,0.2100082034454471,0.0,0.4761904761904762
,,0.9,8.300903597977904,0,0,0,0,1,0,0,0.0,0.0,53.893343020545046,11.62852893760076,0.0,0.0,-0.9756631118403064,-1.01889,-0.7142857142857144
,,1.0,8.177989868772395,0,0,0,1,0,0,0,0.0,0.0,46.19856323439546,11.99845032930502,-1.7991501416430595,0.0,0.1017227235438884,0.02251,0.9523809523809524
0.21054546,,1.0,2.553707956187309,0,0,0,1,0,0,0,-0.0483870967741935,0.0,1.1145637342979215,0.7943312046190183,-0.5864022662889519,0.0,1.0150396499863277,0.0,-0.4761904761904761
0.19448691,,1.0,0.1352224019292121,0,0,0,1,0,0,0,-0.1935483870967739,0.0,-0.2557777112115039,-0.2979366884537036,2.028328611898017,0.0,0.9537872573147388,0.0,-1.238095238095238
,2.83,1.0,8.513068958447118,0,0,0,1,0,0,0,0.0,703.4038368099999,55.29150087956032,14.122998862741666,0.0,0.0,0.0,0.0,0.0
0.1516641,,1.0,5.2496386599922245,0,0,0,1,0,0,0,-0.5806451612903225,0.0,8.128618304112031,3.133834060262194,-1.501416430594901,0.0,0.3598578069455838,0.0,-3.523809523809524
,,0.9,5.881747332582714,0,0,0,0,1,0,0,0.0,0.0,9.640173314242189,5.329867403176824,0.0,0.0,-1.3005195515449823,0.0,0.761904761904762
1.15,0.43,1.0,0.4990154133321647,0,0,0,1,0,0,0,8.443548387096774,-59.390555000000006,-0.1046448466361755,-0.1089768424209855,0.0,-0.95,0.4320481268799562,0.26687,1.1904761904761905
6.9,8.5,0.1,6.37779445427144,0,1,0,0,0,0,0,60.42104838709676,2505.4909045000004,0.0,264.4248097279328,0.0,0.0,5.3847415914684165,1.52687,0.0
0.15523267,,1.0,4.447266114851003,0,0,0,1,0,0,0,-0.5483870967741934,0.0,5.351079354971915,1.8985965482335,-1.7705382436260624,0.0,-1.323489198796828,0.0,-6.857142857142857
0.12757627,,1.0,0.4878472457365793,0,0,0,1,0,0,0,-0.7983870967741934,0.0,-0.1125603186004657,-0.1079770548758389,0.943342776203966,0.0,0.3040743779053869,0.0,2.0000000000000004
0.1025963,,1.0,0.9734806429958368,0,0,0,1,0,0,0,-1.0241935483870963,0.0,0.0754441625806716,0.0959796043340789,0.4532577903682719,0.0,1.160514082581351,0.0,0.0
0.2016237,,1.0,0.8146360810091581,0,0,0,1,0,0,0,-0.1290322580645162,0.0,0.0437040145563988,-0.0124973443143332,-0.3597733711048159,0.0,-0.1662564943943122,0.0,-0.2380952380952381
0.22749615,,1.0,0.3170141539022644,0,0,0,1,0,0,0,0.1048387096774192,0.0,-0.1697787468987716,-0.2029568716647712,0.4504249291784702,0.0,0.1771944216570959,0.0,0.0
,0.03586841,1.0,3.907697940203227,0,0,0,1,0,0,0,0.0,-184.650555,0.0,21.47643625729533,0.0,0.0,-0.4123598578069455,0.0,0.0
0.24391156,0.06009532,1.0,0.3810271090126925,0,0,0,1,0,0,0,0.2532258064516129,-176.950555,-0.1003045586193693,-0.2299511353837309,-1.065155807365439,0.0,-2.414000546896363,-1.67559,1.7142857142857146
0.29083822,,1.0,4.534434161815756,0,0,0,1,0,0,0,0.6774193548387094,0.0,4.880212597286833,2.358498819000962,-1.339943342776204,0.0,0.5447087776866284,0.0,-1.238095238095238
,4.3,1.0,4.218786857192321,0,0,0,1,0,0,0,0.0,1170.6115951,20.75667432444553,0.0,0.0,0.0,0.2143833743505605,0.0,1.4285714285714288
0.31135748,,1.0,0.118524131556522,0,0,0,1,0,0,0,0.8629032258064517,0.0,-0.2637566095428967,-0.3114338203131834,2.3512747875354107,0.0,0.5086136177194421,0.0,-0.9523809523809524
0.93,9.3,1.0,0.913770823570423,0,0,0,1,0,0,0,6.455122620967741,2759.7536301,0.0736524249215307,0.0409912893510129,0.1388101983002833,13.07,0.0809406617445994,0.07802,1.523809523809524
,,0.9,6.783596964352348,0,0,0,0,1,0,0,0.0,0.0,17.691859907494035,7.479410625242135,0.0,0.0,-0.7831555920153132,1.17609,1.3809523809523812
0.07672419,,1.0,0.1535250098571887,0,0,0,1,0,0,0,-1.258064516129032,0.0,-0.2354958804280888,-0.3059349888148768,0.0849858356940509,0.0,-0.661744599398414,0.0,-2.6666666666666665
,,0.9,7.714821961354065,0,0,0,0,1,0,0,0.0,0.0,31.28346050933588,11.068647912318632,0.0,0.0,-0.7634673229423025,1.92417,-1.1904761904761905
0.08029276,,1.0,0.3211878105873672,0,0,0,1,0,0,0,-1.225806451612903,0.0,-0.1597261808565972,-0.2139545346613844,0.291784702549575,0.0,-0.1498496035001367,0.0,-1.0476190476190477
0.37844589,0.05034138,0.9,0.1951141646801413,0,0,0,0,1,0,0,1.469354838709677,-180.050555,-0.2213811490764545,-0.2699426371895972,0.0,0.0,-0.6650259775772491,-0.33166,0.0
0.83950542,,1.0,0.6617904210081325,0,0,0,1,0,0,0,5.637096774193547,0.0,-0.0190076009546676,-0.0724845970231325,-0.4022662889518413,0.0,-0.4976756904566584,0.0,0.5714285714285715
,1.47,1.0,3.929724325543572,0,0,0,1,0,0,0,0.0,271.15720329,0.0,21.97633002986865,0.0,0.0,0.0,0.0,0.0
0.10973344,,1.0,0.0880960071329509,0,0,0,1,0,0,0,-0.9596774193548384,0.0,-0.2682143551642515,-0.3599235162527963,-0.4504249291784702,0.0,-2.0191413727098717,0.0,0.0
0.11874407,0.00597807,0.5,0.0129400267819059,0,0,0,0,0,1,0,-0.8782258064516127,-194.150555,-0.3327091018706149,-0.4486046715073046,0.3654390934844193,3.0700000000000003,-2.162428219852338,-1.55841,-1.238095238095238
0.18974406,,1.0,0.1738299815321246,0,0,0,1,0,0,0,-0.2364213629032256,0.0,-0.3031511377686222,0.0,0.4644475920679888,0.0,-1.3573967733114576,0.0,0.0
0.27031896,0.01677006,1.0,2.0609882165659017,0,0,0,1,0,0,0,0.4919354838709676,-190.720555,1.798970054698113,0.0,0.0,-0.1900000000000001,0.4517363959529669,0.08787,0.3333333333333333
0.14006626,,1.0,0.2653433604734226,0,0,0,1,0,0,0,-0.6854838709677417,0.0,-0.2028129843562888,-0.2084557031630778,1.5495750708215297,0.0,1.2064533770850423,0.0,0.4285714285714286
,,1.0,6.245255356624256,0,0,0,1,0,0,0,0.0,0.0,13.951869493987628,5.364859967256957,0.0,0.0,0.0525676784249389,0.0,1.9023809523809525
,,1.0,9.915621635879104,0,0,0,1,0,0,0,0.0,0.0,126.6171979356014,25.575565192396613,0.0,0.0,-0.7765928356576429,0.79687,1.4285714285714288
,,1.0,2.506715922554533,0,0,0,1,0,0,0,0.0,0.0,1.1363283632586811,0.7108489445992726,0.0,0.0,0.1082854799015586,0.0,0.0
0.13649769,,1.0,0.8496475895735055,0,0,0,1,0,0,0,-0.7177419354838708,0.0,0.0235386070681541,0.0479898021670394,0.7903682719546742,0.0,1.4634946677604594,0.0,0.1904761904761905
1.111,1.24,1.0,0.0321106855963405,0,0,0,1,0,0,0,8.09128951612903,198.058645,-0.316135790473512,-0.4050139345389105,1.5410764872521243,-0.1200000000000001,-0.8455017774131802,0.0,0.8095238095238095
0.2497997,,1.0,2.081503726414532,0,0,0,1,0,0,0,0.3064516129032256,0.0,0.752236062890676,0.5108914355699413,-0.7705382436260623,0.0,0.3204812687995624,0.0,0.0
,,0.9,3.593283883589554,0,0,0,0,1,0,0,0.0,0.0,2.721420255461726,1.357211592536586,0.0,0.0,-0.7262783702488378,-0.48177,0.4761904761904762
,4.5,0.9,9.586068348609755,0,0,0,0,1,0,0,0.0,1234.1772765,119.1188806120769,19.42687178974468,0.0,0.0,0.0,0.0,0.0
,,1.0,9.673696958500123,0,0,0,1,0,0,0,0.0,0.0,112.76659432053214,22.47622380244198,0.0,0.0,0.2953240360951599,0.0,0.6190476190476191
0.12222342,,1.0,0.3224614462888265,0,0,0,1,0,0,0,-0.8467741935483868,0.0,-0.2430047245377982,0.0,0.9886685552407932,0.0,0.2340716434235712,0.0,-0.1428571428571428
0.22928044,,1.0,1.7468202557207997,0,0,0,1,0,0,0,0.1209677419354837,0.0,0.506271772151529,0.3729207543397028,0.0708215297450425,0.0,-0.1323489198796828,0.0,-1.0476190476190477
,3.67,1.0,3.2937729539727925,0,0,0,1,0,0,0,0.0,970.37969869,0.0,11.178624542284762,0.0,0.0,0.0,0.0,0.0
0.20786903,,1.0,1.1408577233765176,0,0,0,1,0,0,0,-0.0725806451612901,0.0,0.21560035244244,0.0834822600197457,-0.8356940509915014,0.0,-0.7765928356576429,0.0,-0.6666666666666667
0.31403391,,1.0,4.010736139180067,0,0,0,1,0,0,0,0.8870967741935483,0.0,3.424963440800082,1.8226126948023544,-1.161473087818697,0.0,0.2439157779600765,0.0,0.761904761904762
,,0.5,0.3871891488610541,0,0,0,0,0,1,0,0.0,0.0,-0.0242572628271874,-0.2904382818651037,-1.643342776203966,0.0,-2.792452830188679,-2.82514,-1.0952380952380951
0.22571187,,1.0,0.2541558832132011,0,0,0,1,0,0,0,0.0887096774193547,0.0,-0.1982552222164798,-0.2314508167014509,0.6685552407932012,0.0,0.4298605414273995,0.0,-0.761904761904762
1.21,2.06,1.0,0.1830648519816303,0,0,0,1,0,0,0,8.986201612903225,458.6792449999999,-0.2367838716337496,-0.2584450804204106,2.3042492917847026,0.2199999999999999,0.7361225047853431,0.0,-0.380952380952381
0.26228968,,1.0,0.2110284046915371,0,0,0,1,0,0,0,0.4193548387096774,0.0,-0.2142385017305988,-0.2604446555107039,0.8328611898016998,0.0,0.1881323489198796,0.0,-0.761904761904762
0.11330201,,1.0,0.0481917437168621,0,0,0,1,0,0,0,-0.9274193548387094,0.0,-0.3063169308723898,-0.3764200107477161,1.985835694050992,0.0,0.4495488105004102,0.0,-0.4761904761904761
,,1.0,7.537417516529444,0,0,0,1,0,0,0,0.0,0.0,31.28378794677359,9.184048389717184,0.0,0.0,-0.0010937927262783,0.0917,1.7285714285714289
0.11776272,,1.0,0.1362033133508522,0,0,0,1,0,0,0,-0.8870967741935482,0.0,-0.2487390094041487,-0.3099341389954634,0.5637393767705382,0.0,-0.0885972108285479,0.0,-2.095238095238096
0.15170871,,1.0,0.952618883332346,0,0,0,1,0,0,0,-0.5802419354838709,0.0,0.139311145871279,0.0,-0.7648725212464589,0.0,-0.9931637954607602,0.0,0.0
1.45,2.82,1.0,0.3090895089525516,0,0,0,1,0,0,0,11.15322580645161,700.189445,-0.1883825332430919,-0.1794618643538248,2.73371104815864,-0.2000000000000001,0.8564397046759639,0.90687,0.0476190476190476
1.293,0.309,1.0,0.193765679949655,0,0,0,1,0,0,0,9.7364814516129,-97.841085,-0.2249263862507607,-0.2654935826136946,1.0793201133144477,-1.152,-0.1400054689636314,-0.0391399999999999,1.3809523809523812
0.18734977,,1.0,0.673004566334759,0,0,0,1,0,0,0,-0.2580645161290321,0.0,-0.0285951867456933,-0.0489895897121861,0.2889518413597733,0.0,0.6245556467049495,0.0,0.0
0.1025963,,1.0,0.7428800712706589,0,0,0,1,0,0,0,-1.0241935483870963,0.0,-0.0154202502833355,0.0,-0.0056657223796034,0.0,0.2307902652447361,0.0,-0.380952380952381
0.07583205,,1.0,0.3352240548348998,0,0,0,1,0,0,0,-1.2661290322580645,0.0,-0.1611779464454766,-0.1959583588487446,0.6345609065155807,0.0,0.3325129887886245,0.0,-0.6666666666666667
0.146311,,0.5,0.6629745299520373,0,0,0,0,0,1,0,-0.629032258064516,0.0,0.0080116966589845,-0.1039779046952522,0.0,0.0,-2.0038282745419744,-1.28293,0.6190476190476191
0.14347952,,1.0,0.4757191123350428,0,0,0,1,0,0,0,-0.6546274677419354,0.0,-0.1708772314280403,0.0,0.0,0.0,0.0032813781788351,0.0,-1.0952380952380951
,,0.5,0.7870128539306577,0,0,0,0,0,1,0,0.0,0.0,0.0144982322999897,0.0,0.0,0.0,-2.2477440525020507,-1.51223,0.0476190476190476
,0.14473219,1.0,3.4461471766638123,0,0,0,1,0,0,0,0.0,-150.050555,0.0,13.178199632578076,0.0,0.0,0.0,0.0,0.0
0.22392759,,1.0,3.183455709723954,0,0,0,1,0,0,0,0.0725806451612901,0.0,1.8579644578500525,1.1857480285439344,-0.9008498583569404,0.0,0.8072190319934373,0.0,0.0
0.2605054,,1.0,4.020714062336351,0,0,0,1,0,0,0,0.4032258064516128,0.0,3.634332049769295,1.722633940287689,-1.4560906515580736,0.0,-0.4867377631938747,0.0,-0.1904761904761904
1.01168878,,1.0,1.5139725359105878,0,0,0,1,0,0,0,7.193548387096773,0.0,0.3378554753715719,0.3089343514503168,0.7592067988668555,0.0,-0.8061252392671588,0.0,1.0476190476190477
,0.04216111,1.0,3.277176392491009,0,0,0,1,0,0,0,0.0,-182.650555,0.0,10.978667033255432,0.0,0.0,0.0,0.0,0.0
0.20883559,,1.0,2.274096892657556,0,0,0,1,0,0,0,-0.0638434677419354,0.0,2.3874143922608444,0.0,-1.67671388101983,0.0,-1.7336614711512168,0.0,0.0
0.22303545,,1.0,2.2446682617577283,0,0,0,1,0,0,0,0.0645161290322581,0.0,0.8593855930909872,0.610870190084607,-0.4362606232294617,0.0,0.050314465408805,0.0,1.809523809523809
,,0.7,7.544824050522211,0,0,1,0,0,0,0,0.0,0.0,30.12138504290844,9.628953847307445,0.0,0.0,0.7415914684167351,0.6288699999999999,0.1428571428571428
0.1284682,,1.0,0.5607475786471903,0,0,0,1,0,0,0,-0.7903225806451611,0.0,-0.053320937235631,-0.1214741867353187,-0.509915014164306,0.0,-0.8039376538146021,0.0,-0.7142857142857144
0.2007319,,1.0,0.3567155397670106,0,0,0,1,0,0,0,-0.1370967741935483,0.0,-0.1271591972448211,-0.2214529412499844,-0.8555240793201133,0.0,-1.9064807219031996,0.0,0.0
0.09724345,,1.0,0.9436788208844532,0,0,0,1,0,0,0,-1.07258064516129,0.0,0.0826540497610044,0.0574877838459327,0.0623229461756373,0.0,0.5567404976756904,0.0,0.380952380952381
,,0.5,0.5011122008479216,0,0,0,0,0,1,0,0.0,0.0,-0.0497810110965645,-0.1789619705812514,0.0,0.0,0.0,0.0,0.0
,,1.0,8.982577028335413,0,0,0,1,0,0,0,0.0,0.0,74.74783342819899,16.832423110089106,0.0,0.0,0.10062893081761,0.12266,1.238095238095238
,4.57,1.0,2.562971017529243,0,0,0,1,0,0,0,0.0,1253.949445,0.0,4.879963007860829,0.0,0.0,0.0,0.0,0.0
0.0704792,,1.0,0.0825793310541158,0,0,0,1,0,0,0,-1.3145161290322578,0.0,-0.283862328395134,-0.3409275528950098,2.155807365439093,0.0,0.877221766475253,0.0,-1.3333333333333333
0.21500617,0.08180515,1.0,0.441072626399405,0,0,0,1,0,0,0,-0.008064516129032,-170.050555,-0.1881630794333407,0.0,-0.1104815864022662,8.07,-0.8105004101722724,0.0,0.0
0.12311557,,1.0,2.5177407046520948,0,0,0,1,0,0,0,-0.8387096774193548,0.0,1.2377170475880572,0.6468625417098866,-1.206798866855524,0.0,-0.7076838939021055,0.0,-0.8571428571428573
0.23195686,,1.0,0.8446918161732992,0,0,0,1,0,0,0,0.1451612903225807,0.0,0.0548391795005515,0.0009997875451466,-0.0764872521246459,0.0,0.1848509707410445,0.0,0.0
0.19359477,,1.0,2.77926482459289,0,0,0,1,0,0,0,-0.2016129032258064,0.0,1.597583718859732,0.7423422522713924,-1.526912181303116,0.0,-1.7095980311730927,0.0,0.1904761904761905
0.13828198,,1.0,0.5717005326015456,0,0,0,1,0,0,0,-0.7016129032258063,0.0,-0.062391794137184,-0.0989789669695189,-0.0141643059490084,0.0,0.1728192507519825,0.0,-0.6666666666666667
0.22928044,,1.0,1.1540576402636675,0,0,0,1,0,0,0,0.1209677419354837,0.0,0.2043001587022447,0.1074771611032655,-0.5977337110481586,0.0,-0.3915777960076566,0.0,0.8571428571428571
1.22,0.27,1.0,0.2799372557090865,0,0,0,1,0,0,0,9.076596774193549,-110.236455,-0.1887774502977131,-0.2154542159791044,1.838526912181303,-1.13,0.4954881050041017,0.0,-0.761904761904762
0.37202312,,1.0,2.199976249584941,0,0,0,1,0,0,0,1.411290322580645,0.0,0.7889191157744261,0.6213679593086469,-0.4164305949008499,0.0,1.0314465408805031,0.0,0.4285714285714286
,,0.5,0.0651171037263796,0,0,0,0,0,1,0,0.0,0.0,-0.2581294527104787,-0.4139120436907157,0.0,0.0,-2.8701121137544434,-2.74268,-0.2857142857142857
,,1.0,6.4197929533542135,0,0,0,1,0,0,0,0.0,0.0,14.839879825053062,6.079708062036818,0.0,0.0,-0.5534591194968553,0.8593799999999999,-0.2380952380952381
0.07493991,,1.0,0.0220770779672118,0,0,0,1,0,0,0,-1.2741935483870963,0.0,-0.3264941657938094,-0.418910981416449,2.1359773371104818,0.0,0.1060978944490019,0.0,-1.7142857142857142
0.23195686,,1.0,0.7658783282516417,0,0,0,1,0,0,0,0.1451612903225807,0.0,0.0089656050841385,-0.0124973443143332,0.1643059490084986,0.0,0.7295597484276729,0.0,-0.8571428571428573
,,0.9,7.473893236964514,0,0,0,0,1,0,0,0.0,0.0,28.8977513381918,9.32901758376345,0.0,0.0,-0.750341810226962,1.04687,0.0476190476190476
1.7,0.89,1.0,0.0757949752343484,0,0,0,1,0,0,0,13.415322580645157,86.80644500000002,-0.291816991673781,-0.3379281902595697,4.359773371104816,-1.09,0.5720535958435876,0.0,0.0
0.10438059,,1.0,0.0797381688678397,0,0,0,1,0,0,0,-1.008064516129032,0.0,-0.2727465791812877,-0.3684217103865428,-0.4844192634560906,0.0,-2.0399234345091606,0.0,-0.4285714285714285
0.18645763,,1.0,3.473610305652141,0,0,0,1,0,0,0,-0.2661290322580645,0.0,2.673575097063761,1.1657522776410012,-1.5977337110481586,0.0,-1.3672409078479628,0.0,0.0
1.288,1.35,1.0,0.1322793161525702,0,0,0,1,0,0,0,9.69128387096774,233.019945,-0.2608140827928813,-0.292437856955397,2.9773371104815864,-0.55,0.7689362865736943,0.63001,-0.761904761904762
0.85,0.148,1.0,0.1417616932615921,0,0,0,1,0,0,0,5.731975806451612,-149.011715,-0.2524652827430271,-0.2934376445005436,1.8923512747875355,-1.012,0.0667213563029805,0.0,1.3809523809523812
,4.96,1.0,8.79139480945414,0,0,0,1,0,0,0,0.0,1380.37834372,66.76163432248883,15.517702488221252,0.0,0.0,0.2078206179928903,0.0,0.9523809523809524
,,1.0,6.777549960264668,0,0,0,1,0,0,0,0.0,0.0,20.841808058249743,6.250171838484323,0.0,0.0,-0.2286026797921793,-0.13624,-1.9047619047619049
,,1.0,8.664779868378549,0,0,0,1,0,0,0,0.0,0.0,51.03841600116469,17.932189409750425,0.0,0.0,-0.5490839485917418,2.0895300000000003,-0.6666666666666667
0.15344839,,1.0,0.1743624532898801,0,0,0,1,0,0,0,-0.5645161290322579,0.0,-0.2370352162127465,-0.2714423185073172,1.3371104815864023,0.0,0.3828274541974296,0.0,0.8571428571428571
0.08189847,0.00195073,1.0,0.1585633478572761,0,0,0,1,0,0,0,-1.2112903225806448,-195.430555,-0.1633161770914509,-0.378069660197208,-1.5855524079320114,3.0700000000000003,-3.3010664479081213,-3.2538,0.2857142857142857
0.11865486,,1.0,0.4515547340148658,0,0,0,1,0,0,0,-0.8790322580645159,0.0,-0.119382389207014,-0.1354712123673719,0.7478753541076487,0.0,0.3937653814602133,0.0,0.5714285714285715
0.0981356,,1.0,0.1857079408311001,0,0,0,1,0,0,0,-1.0645161290322578,0.0,-0.2241207866837675,-0.2784408313233438,0.3257790368271954,0.0,-0.5523653267705769,0.0,0.761904761904762
,2.3,1.0,9.166492972195906,0,0,0,1,0,0,0,0.0,534.9274449999999,94.59381652771076,15.977604758988711,0.0,0.0,29.754443532950507,1.40195,0.0
0.18485178,,1.0,1.179416611715936,0,0,0,1,0,0,0,-0.2806451612903224,0.0,0.3475039400991785,0.0,0.0,0.0,-0.1367240907847962,0.0,-0.0333333333333333
0.29440679,,1.0,1.3091534306946544,0,0,0,1,0,0,0,0.7096774193548385,0.0,0.2737046824074562,0.1759626079458115,-0.3654390934844193,0.0,0.2854799015586546,0.0,0.0
0.0918906,0.01258541,0.5,0.0091981408627585,0,0,0,0,0,1,0,-1.1209677419354835,-192.050555,-0.3349647856352449,-0.4650161840608871,-0.2946175637393767,0.0,-2.7366694011484825,-2.30186,1.523809523809524
0.57,0.15,1.0,0.3900158945403245,0,0,0,1,0,0,0,3.20091129032258,-148.376055,-0.143055821914519,-0.1639651574040516,0.3597733711048159,-0.2299999999999999,0.4298605414273995,-0.12803,0.0
0.08207704,,1.0,0.0893714466182323,0,0,0,1,0,0,0,-1.2096774193548383,0.0,-0.2716641008417739,-0.3514253221190497,0.0453257790368272,0.0,-1.3333333333333333,0.0,-0.761904761904762
